"","type","category","contrast","id","name","formula","flag","log2FoldChange","padj","label","bar_start","bar_stop","bar_label","bar_y"
"1829","all","type","digesta_v_tissue","Hilic_pos_291_16379a4_752",NA,NA,"good_msms",-1.77374701880343,0.00282340935364779,"Hilic_pos_291_16379a4_752
not annotated","digesta","tissue","-1.77 **",18.1162005818749
"1830","all","type","digesta_v_tissue","Hilic_pos_291_16449a4_527",NA,NA,"good_msms",-1.72944129276161,0.012531696962845,"Hilic_pos_291_16449a4_527
not annotated","digesta","tissue","-1.73 *",21.3534085408033
"1831","all","type","digesta_v_tissue","Hilic_pos_292_17163a4_63",NA,NA,"good_msms",-1.49236992628504,0.00459396441656919,"Hilic_pos_292_17163a4_63
not annotated","digesta","tissue","-1.49 **",18.8577405991154
"1832","all","type","digesta_v_tissue","Hilic_pos_293_1134a6_081",NA,NA,"good_msms",-1.51562149206704,0.0119419694885922,"Hilic_pos_293_1134a6_081
not annotated","digesta","tissue","-1.52 *",16.9636797731679
"1833","all","type","digesta_v_tissue","Hilic_pos_293_21179a0_698",NA,NA,"good_msms",-1.39140959940907,0.00159868066385977,"Hilic_pos_293_21179a0_698
not annotated","digesta","tissue","-1.39 **",18.6883887462192
"1834","all","type","digesta_v_tissue","Hilic_pos_295_06653a1_456",NA,NA,"good_msms",3.20770083025899,0.0319119916509488,"Hilic_pos_295_06653a1_456
not annotated","digesta","tissue","3.21 *",21.2667288522389
"1835","all","type","digesta_v_tissue","Hilic_pos_295_22699a0_682",NA,NA,"good_msms",-1.28542475204163,0.00735340034494511,"Hilic_pos_295_22699a0_682
not annotated","digesta","tissue","-1.29 **",18.0657622111581
"1836","all","type","digesta_v_tissue","Hilic_pos_296_11691a6_57",NA,NA,"good_msms",4.2736396284148,2.69088558663506e-08,"Hilic_pos_296_11691a6_57
not annotated","digesta","tissue","4.27 ***",21.6772532465517
"1837","all","type","digesta_v_tissue","Hilic_pos_296_11694a6_888",NA,NA,"good_msms",5.23199366962439,2.59555183505559e-07,"Hilic_pos_296_11694a6_888
not annotated","digesta","tissue","5.23 ***",19.6671085726018
"1838","all","type","digesta_v_tissue","Hilic_pos_298_09695a0_667","5-Deoxy-5-(methylthio)adenosine","C11H15N5O3S","good_msms",3.46149040729405,2.19203308501111e-05,"Hilic_pos_298_09695a0_667
5-Deoxy-5-(methylthio)adenosine","digesta","tissue","3.46 ***",21.9790874151224
"1839","all","type","digesta_v_tissue","Hilic_pos_298_09735a0_765","5-Deoxy-5-(methylthio)adenosine","C11H15N5O3S","good_msms",3.22091601837717,1.83549019083571e-05,"Hilic_pos_298_09735a0_765
5-Deoxy-5-(methylthio)adenosine","digesta","tissue","3.22 ***",22.7969239003084
"1840","all","type","digesta_v_tissue","Hilic_pos_298_18777a7_517",NA,NA,"good_msms",2.57587524792353,0.000494607174092368,"Hilic_pos_298_18777a7_517
not annotated","digesta","tissue","2.58 ***",19.7589935157
"1841","all","type","digesta_v_tissue","Hilic_pos_298_27402a0_753",NA,NA,"good_msms",-2.51258837240817,0.0263841841021008,"Hilic_pos_298_27402a0_753
not annotated","digesta","tissue","-2.51 *",19.9107887952492
"1842","all","type","digesta_v_tissue","Hilic_pos_299_16049a4_851",NA,NA,"good_msms",-1.44742942180308,0.00271938825325395,"Hilic_pos_299_16049a4_851
not annotated","digesta","tissue","-1.45 **",19.8830712712224
"1843","all","type","digesta_v_tissue","Hilic_pos_299_19675a1_955",NA,NA,"good_msms",-2.31455093953651,0.0342519537757859,"Hilic_pos_299_19675a1_955
not annotated","digesta","tissue","-2.31 *",18.6464076673855
"1844","all","type","digesta_v_tissue","Hilic_pos_299_2323a0_963",NA,NA,"good_msms",1.42897950095613,0.0459370594738871,"Hilic_pos_299_2323a0_963
not annotated","digesta","tissue","1.43 *",15.0112351068077
"1845","all","type","digesta_v_tissue","Hilic_pos_300_15518a6_245",NA,NA,"good_msms",-1.31130643703831,0.022560302811419,"Hilic_pos_300_15518a6_245
not annotated","digesta","tissue","-1.31 *",18.5385493615133
"1846","all","type","digesta_v_tissue","Hilic_pos_300_28998a0_751",NA,NA,"good_msms",-3.99938550321751,0.00960282131100908,"Hilic_pos_300_28998a0_751
not annotated","digesta","tissue","-4 **",22.8085754044168
"1847","all","type","digesta_v_tissue","Hilic_pos_302_12317a3_484",NA,NA,"good_msms",5.04918356190199,0.0159982290166225,"Hilic_pos_302_12317a3_484
not annotated","digesta","tissue","5.05 *",19.6005180668179
"1848","all","type","digesta_v_tissue","Hilic_pos_303_12515a0_512",NA,NA,"good_msms",2.65391931428841,0.000497263421534312,"Hilic_pos_303_12515a0_512
not annotated","digesta","tissue","2.65 ***",20.081244387952
"1849","all","type","digesta_v_tissue","Hilic_pos_303_17712a7_479",NA,NA,"good_msms",5.19406395035681,2.1843128654283e-07,"Hilic_pos_303_17712a7_479
not annotated","digesta","tissue","5.19 ***",18.6908719219225
"1850","all","type","digesta_v_tissue","Hilic_pos_303_22806a3_835",NA,NA,"good_msms",-2.2533697789171,0.00682880452144677,"Hilic_pos_303_22806a3_835
not annotated","digesta","tissue","-2.25 **",13.1711983726413
"1851","all","type","digesta_v_tissue","Hilic_pos_304_15085a7_55",NA,NA,"good_msms",1.63432357819242,0.0472580424884058,"Hilic_pos_304_15085a7_55
not annotated","digesta","tissue","1.63 *",18.930649660036
"1852","all","type","digesta_v_tissue","Hilic_pos_304_1608a7_436",NA,NA,"good_msms",3.81784903508402,1.14758788258983e-06,"Hilic_pos_304_1608a7_436
not annotated","digesta","tissue","3.82 ***",17.5864141837025
"1853","all","type","digesta_v_tissue","Hilic_pos_305_14603a7_166",NA,NA,"good_msms",3.17857973701242,0.00480141465005003,"Hilic_pos_305_14603a7_166
not annotated","digesta","tissue","3.18 **",19.346760702426
"1854","all","type","digesta_v_tissue","Hilic_pos_305_21942a3_865",NA,NA,"good_msms",5.93902292902284,8.62733876162141e-09,"Hilic_pos_305_21942a3_865
not annotated","digesta","tissue","5.94 ***",16.5513185095714
"1855","all","type","digesta_v_tissue","Hilic_pos_306_12997a7_017",NA,NA,"good_msms",2.50713405527182,0.00119093631976694,"Hilic_pos_306_12997a7_017
not annotated","digesta","tissue","2.51 **",19.4151836892434
"1856","all","type","digesta_v_tissue","Hilic_pos_306_16898a4_719",NA,NA,"good_msms",-1.46784233834449,0.00367643922522156,"Hilic_pos_306_16898a4_719
not annotated","digesta","tissue","-1.47 **",16.8343034657699
"1857","all","type","digesta_v_tissue","Hilic_pos_306_16919a4_46",NA,NA,"good_msms",-1.78223781421964,0.00966325122696175,"Hilic_pos_306_16919a4_46
not annotated","digesta","tissue","-1.78 **",19.1766541218087
"1858","all","type","digesta_v_tissue","Hilic_pos_307_04391a2_606",NA,NA,"good_msms",2.25065845527376,0.000103367595779871,"Hilic_pos_307_04391a2_606
not annotated","digesta","tissue","2.25 ***",21.726415660079
"1859","all","type","digesta_v_tissue","Hilic_pos_307_08359a8_505",NA,NA,"good_msms",10.0049068240897,6.16287076811066e-07,"Hilic_pos_307_08359a8_505
not annotated","digesta","tissue","10 ***",21.052808427622
"1860","all","type","digesta_v_tissue","Hilic_pos_307_15012a6_35",NA,NA,"good_msms",-1.3695462225413,0.0458277343365596,"Hilic_pos_307_15012a6_35
not annotated","digesta","tissue","-1.37 *",16.9958465468327
"1861","all","type","digesta_v_tissue","Hilic_pos_307_17624a1_377",NA,NA,"good_msms",-3.75249079809381,0.00109301958095973,"Hilic_pos_307_17624a1_377
not annotated","digesta","tissue","-3.75 **",18.5370300801724
"1862","all","type","digesta_v_tissue","Hilic_pos_308_091a7_142","Glutathione","C10H17N3O6S","good_msms",6.71104371485971,3.52415897370918e-05,"Hilic_pos_308_091a7_142
Glutathione","digesta","tissue","6.71 ***",17.5282756450953
"1863","all","type","digesta_v_tissue","Hilic_pos_309_2067a0_689",NA,NA,"good_msms",-1.55907660075464,0.00025109404376127,"Hilic_pos_309_2067a0_689
not annotated","digesta","tissue","-1.56 ***",19.1073396003258
"1864","all","type","digesta_v_tissue","Hilic_pos_310_14728a1_421",NA,NA,"good_msms",-1.79433132999664,0.00246502138631867,"Hilic_pos_310_14728a1_421
not annotated","digesta","tissue","-1.79 **",21.9241771027723
"1865","all","type","digesta_v_tissue","Hilic_pos_310_18701a7_447",NA,NA,"good_msms",3.2289370432771,7.66943673314278e-06,"Hilic_pos_310_18701a7_447
not annotated","digesta","tissue","3.23 ***",18.9418264766453
"1866","all","type","digesta_v_tissue","Hilic_pos_311_12164a4_263",NA,NA,"good_msms",-1.22621144104252,0.00132799617295214,"Hilic_pos_311_12164a4_263
not annotated","digesta","tissue","-1.23 **",14.6109871281541
"1867","all","type","digesta_v_tissue","Hilic_pos_311_2179a1_521",NA,NA,"good_msms",1.40936159637034,0.00275581993332372,"Hilic_pos_311_2179a1_521
not annotated","digesta","tissue","1.41 **",15.1076300979083
"1868","all","type","digesta_v_tissue","Hilic_pos_312_11646a6_553",NA,NA,"good_msms",4.27329256399424,5.46211018969781e-05,"Hilic_pos_312_11646a6_553
not annotated","digesta","tissue","4.27 ***",18.0863491614601
"1869","all","type","digesta_v_tissue","Hilic_pos_313_11987a4_569",NA,NA,"good_msms",5.94057334224426,8.62125752454263e-05,"Hilic_pos_313_11987a4_569
not annotated","digesta","tissue","5.94 ***",17.2622654156721
"1870","all","type","digesta_v_tissue","Hilic_pos_313_12515a2_613",NA,NA,"good_msms",4.03514746243501,8.22495879105867e-07,"Hilic_pos_313_12515a2_613
not annotated","digesta","tissue","4.04 ***",22.3580191002293
"1871","all","type","digesta_v_tissue","Hilic_pos_313_27472a0_408",NA,NA,"good_msms",-2.48425110175185,0.0227359949267875,"Hilic_pos_313_27472a0_408
not annotated","digesta","tissue","-2.48 *",21.9201688844218
"1872","all","type","digesta_v_tissue","Hilic_pos_314_0921a2_198",NA,NA,"good_msms",2.23371598942375,0.0068825731129701,"Hilic_pos_314_0921a2_198
not annotated","digesta","tissue","2.23 **",19.1165688444832
"1873","all","type","digesta_v_tissue","Hilic_pos_314_13507a7_742",NA,NA,"good_msms",-3.25441050002989,0.000173266814550768,"Hilic_pos_314_13507a7_742
not annotated","digesta","tissue","-3.25 ***",19.1296006518738
"1874","all","type","digesta_v_tissue","Hilic_pos_314_16653a4_782",NA,NA,"good_msms",-1.52526350628074,0.00351058776481171,"Hilic_pos_314_16653a4_782
not annotated","digesta","tissue","-1.53 **",17.2125319504057
"1875","all","type","digesta_v_tissue","Hilic_pos_317_18173a5_652",NA,NA,"good_msms",1.5767069607996,0.000134550408678599,"Hilic_pos_317_18173a5_652
not annotated","digesta","tissue","1.58 ***",17.3972268002683
"1876","all","type","digesta_v_tissue","Hilic_pos_318_17706a7_2",NA,NA,"good_msms",3.6810819856992,1.58472574173459e-08,"Hilic_pos_318_17706a7_2
not annotated","digesta","tissue","3.68 ***",18.2608850754377
"1877","all","type","digesta_v_tissue","Hilic_pos_319_15115a5_466",NA,NA,"good_msms",-2.59172836988008,0.00158005790134315,"Hilic_pos_319_15115a5_466
not annotated","digesta","tissue","-2.59 **",17.5794387252306
"1878","all","type","digesta_v_tissue","Hilic_pos_319_16068a7_249",NA,NA,"good_msms",1.03796865565531,0.0231486277737081,"Hilic_pos_319_16068a7_249
not annotated","digesta","tissue","1.04 *",18.6835301478904
"1879","all","type","digesta_v_tissue","Hilic_pos_319_16144a7_429",NA,NA,"good_msms",1.11871151930391,0.0213832019817553,"Hilic_pos_319_16144a7_429
not annotated","digesta","tissue","1.12 *",17.6107002241604
"1880","all","type","digesta_v_tissue","Hilic_pos_319_16559a0_703",NA,NA,"good_msms",-1.4869619396532,0.00967786583984577,"Hilic_pos_319_16559a0_703
not annotated","digesta","tissue","-1.49 **",21.2761702348452
"1881","all","type","digesta_v_tissue","Hilic_pos_319_25888a2_071",NA,NA,"good_msms",-1.57476687720729,0.0491137988760009,"Hilic_pos_319_25888a2_071
not annotated","digesta","tissue","-1.57 *",20.3984850980542
"1882","all","type","digesta_v_tissue","Hilic_pos_320_09106a6_934",NA,NA,"good_msms",8.38821040783788,3.31184843531439e-05,"Hilic_pos_320_09106a6_934
not annotated","digesta","tissue","8.39 ***",20.7203421505193
"1883","all","type","digesta_v_tissue","Hilic_pos_320_21774a7_197",NA,NA,"good_msms",5.13883440317417,1.66667674169628e-07,"Hilic_pos_320_21774a7_197
not annotated","digesta","tissue","5.14 ***",18.1504212904683
"1884","all","type","digesta_v_tissue","Hilic_pos_320_30185a3_872",NA,NA,"good_msms",10.0646126052795,4.42929929431581e-07,"Hilic_pos_320_30185a3_872
not annotated","digesta","tissue","10.06 ***",19.7572521150914
"1885","all","type","digesta_v_tissue","Hilic_pos_321_18103a0_701",NA,NA,"good_msms",-1.13764234959849,0.00166004568828665,"Hilic_pos_321_18103a0_701
not annotated","digesta","tissue","-1.14 **",21.4985349500663
"1886","all","type","digesta_v_tissue","Hilic_pos_322_05542a4_127",NA,NA,"good_msms",5.48181803688595,4.01189275372752e-07,"Hilic_pos_322_05542a4_127
not annotated","digesta","tissue","5.48 ***",18.9341057298061
"1887","all","type","digesta_v_tissue","Hilic_pos_322_07648a6_435",NA,NA,"good_msms",8.35944751616365,2.40371946106844e-08,"Hilic_pos_322_07648a6_435
not annotated","digesta","tissue","8.36 ***",17.6005828973879
"1888","all","type","digesta_v_tissue","Hilic_pos_323_05258a3_471",NA,NA,"good_msms",4.24315353003284,0.0255940406929437,"Hilic_pos_323_05258a3_471
not annotated","digesta","tissue","4.24 *",19.5330506971279
"1889","all","type","digesta_v_tissue","Hilic_pos_323_2175a4_732",NA,NA,"good_msms",2.4428205560943,0.000118663630851083,"Hilic_pos_323_2175a4_732
not annotated","digesta","tissue","2.44 ***",18.0916298471895
"1890","all","type","digesta_v_tissue","Hilic_pos_325_08813a2_845",NA,NA,"good_msms",4.58048865857234,7.52668267774658e-06,"Hilic_pos_325_08813a2_845
not annotated","digesta","tissue","4.58 ***",18.8934038147434
"1891","all","type","digesta_v_tissue","Hilic_pos_325_16107a7_967",NA,NA,"good_msms",5.61130172845116,5.95041718603377e-10,"Hilic_pos_325_16107a7_967
not annotated","digesta","tissue","5.61 ***",19.2058331259251
"1892","all","type","digesta_v_tissue","Hilic_pos_326_04022a3_041",NA,NA,"good_msms",9.02561483295351,2.15923989500668e-07,"Hilic_pos_326_04022a3_041
not annotated","digesta","tissue","9.03 ***",18.4091335322691
"1893","all","type","digesta_v_tissue","Hilic_pos_326_17175a5_561",NA,NA,"good_msms",-1.08851586496634,0.00891942215297139,"Hilic_pos_326_17175a5_561
not annotated","digesta","tissue","-1.09 **",16.2715981825895
"1894","all","type","digesta_v_tissue","Hilic_pos_326_30582a0_43",NA,NA,"good_msms",-1.07549778213285,0.0377986988314844,"Hilic_pos_326_30582a0_43
not annotated","digesta","tissue","-1.08 *",22.5727367559267
"1895","all","type","digesta_v_tissue","Hilic_pos_327_14084a2_624",NA,NA,"good_msms",3.60587616499464,1.52476006786147e-06,"Hilic_pos_327_14084a2_624
not annotated","digesta","tissue","3.61 ***",19.1519650622929
"1896","all","type","digesta_v_tissue","Hilic_pos_328_22723a0_695",NA,NA,"good_msms",3.74267440002347,0.000276981397917482,"Hilic_pos_328_22723a0_695
not annotated","digesta","tissue","3.74 ***",21.4919894726155
"1897","all","type","digesta_v_tissue","Hilic_pos_329_23099a7_648",NA,NA,"good_msms",6.38976665193184,2.32943987350098e-05,"Hilic_pos_329_23099a7_648
not annotated","digesta","tissue","6.39 ***",17.865270776411
"1898","all","type","digesta_v_tissue","Hilic_pos_329_99649a4_495",NA,NA,"good_msms",4.89090459427169,0.000177919734707196,"Hilic_pos_329_99649a4_495
not annotated","digesta","tissue","4.89 ***",19.097972652571
"1899","all","type","digesta_v_tissue","Hilic_pos_330_09302a6_942",NA,NA,"good_msms",1.61222650648227,0.0417154166161268,"Hilic_pos_330_09302a6_942
not annotated","digesta","tissue","1.61 *",15.2927321235556
"1900","all","type","digesta_v_tissue","Hilic_pos_330_30103a0_41",NA,NA,"good_msms",-2.55709544524054,0.0407511700743148,"Hilic_pos_330_30103a0_41
not annotated","digesta","tissue","-2.56 *",20.6992232358028
"1901","all","type","digesta_v_tissue","Hilic_pos_335_14291a0_623",NA,NA,"good_msms",1.33436681046063,0.00424895948341473,"Hilic_pos_335_14291a0_623
not annotated","digesta","tissue","1.33 **",16.4517766571616
"1902","all","type","digesta_v_tissue","Hilic_pos_335_18219a4_615",NA,NA,"good_msms",-1.9129347097946,0.0262606030459575,"Hilic_pos_335_18219a4_615
not annotated","digesta","tissue","-1.91 *",17.5790656127405
"1903","all","type","digesta_v_tissue","Hilic_pos_335_2543a1_563",NA,NA,"good_msms",9.66204884846076,1.80047067812858e-08,"Hilic_pos_335_2543a1_563
not annotated","digesta","tissue","9.66 ***",20.3186492428226
"1904","all","type","digesta_v_tissue","Hilic_pos_336_04782a7_699",NA,NA,"good_msms",-3.30708496427918,0.00426915817343075,"Hilic_pos_336_04782a7_699
not annotated","digesta","tissue","-3.31 **",19.2790694217303
"1905","all","type","digesta_v_tissue","Hilic_pos_336_25299a0_663",NA,NA,"good_msms",-1.18774996120835,0.00161984486664676,"Hilic_pos_336_25299a0_663
not annotated","digesta","tissue","-1.19 **",17.4554205138019
"1906","all","type","digesta_v_tissue","Hilic_pos_336_69095a3_242",NA,NA,"good_msms",1.86128127411231,0.000408712722281056,"Hilic_pos_336_69095a3_242
not annotated","digesta","tissue","1.86 ***",17.4155044832638
"1907","all","type","digesta_v_tissue","Hilic_pos_337_96915a7_312",NA,NA,"good_msms",-2.16156550717619,0.000179096872753625,"Hilic_pos_337_96915a7_312
not annotated","digesta","tissue","-2.16 ***",17.8289356280351
"1908","all","type","digesta_v_tissue","Hilic_pos_339_19186a0_686",NA,NA,"good_msms",-1.2784084644667,0.000991670012729576,"Hilic_pos_339_19186a0_686
not annotated","digesta","tissue","-1.28 ***",21.1425473477532
"1909","all","type","digesta_v_tissue","Hilic_pos_339_96762a7_31",NA,NA,"good_msms",-1.85196298591959,0.00014194500580274,"Hilic_pos_339_96762a7_31
not annotated","digesta","tissue","-1.85 ***",16.6556421029412
"1910","all","type","digesta_v_tissue","Hilic_pos_340_25998a0_653",NA,NA,"good_msms",3.59525420271277,0.0103840725617802,"Hilic_pos_340_25998a0_653
not annotated","digesta","tissue","3.6 *",20.4494764700811
"1911","all","type","digesta_v_tissue","Hilic_pos_340_27136a0_753",NA,NA,"good_msms",3.99884596094839,0.00299419133018235,"Hilic_pos_340_27136a0_753
not annotated","digesta","tissue","4 **",20.0954400176154
"1912","all","type","digesta_v_tissue","Hilic_pos_343_24603a1_433",NA,NA,"good_msms",6.4881060338476,7.58668749106453e-05,"Hilic_pos_343_24603a1_433
not annotated","digesta","tissue","6.49 ***",18.2216544274407
"1913","all","type","digesta_v_tissue","Hilic_pos_344_14511a7_671",NA,NA,"good_msms",-1.8694184518705,0.004011223760952,"Hilic_pos_344_14511a7_671
not annotated","digesta","tissue","-1.87 **",18.666954027668
"1914","all","type","digesta_v_tissue","Hilic_pos_344_1564a2_736",NA,NA,"good_msms",3.30859202291887,0.0226654761811485,"Hilic_pos_344_1564a2_736
not annotated","digesta","tissue","3.31 *",19.8759246279185
"1915","all","type","digesta_v_tissue","Hilic_pos_348_07086a6_922","Adenylic acid (adenosine monophosphate)","C10H14N5O7P","good_msms",6.6507622719367,0.000236260322414616,"Hilic_pos_348_07086a6_922
Adenylic acid (adenosine monophosphate)","digesta","tissue","6.65 ***",22.5965126524145
"1916","all","type","digesta_v_tissue","Hilic_pos_348_07092a6_719","Adenosine monophosphate","C10H14N5O7P","curated",5.20993642081355,7.87157418023422e-08,"Hilic_pos_348_07092a6_719
Adenosine monophosphate","digesta","tissue","5.21 ***",23.968271351644
"1917","all","type","digesta_v_tissue","Hilic_pos_349_23102a6_889",NA,NA,"good_msms",3.62866415578705,4.53456213988124e-08,"Hilic_pos_349_23102a6_889
not annotated","digesta","tissue","3.63 ***",15.2666256815499
"1918","all","type","digesta_v_tissue","Hilic_pos_349_25888a7_719",NA,NA,"good_msms",-2.5832795366335,0.003219080615406,"Hilic_pos_349_25888a7_719
not annotated","digesta","tissue","-2.58 **",19.2518529842549
"1919","all","type","digesta_v_tissue","Hilic_pos_350_13516a6_144",NA,NA,"good_msms",-2.80337560007097,0.000118857171102016,"Hilic_pos_350_13516a6_144
not annotated","digesta","tissue","-2.8 ***",15.2213032933194
"1920","all","type","digesta_v_tissue","Hilic_pos_351_19836a6_291",NA,NA,"good_msms",3.00787180698917,3.49211162781206e-06,"Hilic_pos_351_19836a6_291
not annotated","digesta","tissue","3.01 ***",18.9322740332918
"1921","all","type","digesta_v_tissue","Hilic_pos_352_24384a3_746",NA,NA,"good_msms",7.87665695496733,2.30151683770963e-07,"Hilic_pos_352_24384a3_746
not annotated","digesta","tissue","7.88 ***",19.6948697585776
"1922","all","type","digesta_v_tissue","Hilic_pos_352_24854a0_756",NA,NA,"good_msms",-1.12533954697153,0.00403318163956699,"Hilic_pos_352_24854a0_756
not annotated","digesta","tissue","-1.13 **",16.9051564435056
"1923","all","type","digesta_v_tissue","Hilic_pos_352_35751a0_402",NA,NA,"good_msms",-2.05067042007047,0.00749325958977623,"Hilic_pos_352_35751a0_402
not annotated","digesta","tissue","-2.05 **",21.2385512733613
"1924","all","type","digesta_v_tissue","Hilic_pos_352_9917a2_861",NA,NA,"good_msms",4.30901228184416,6.96236443972504e-06,"Hilic_pos_352_9917a2_861
not annotated","digesta","tissue","4.31 ***",18.9504250155595
"1925","all","type","digesta_v_tissue","Hilic_pos_353_12375a7_617",NA,NA,"good_msms",6.67323943719814,0.000445066888812213,"Hilic_pos_353_12375a7_617
not annotated","digesta","tissue","6.67 ***",17.5669100541603
"1926","all","type","digesta_v_tissue","Hilic_pos_353_20737a0_669",NA,NA,"good_msms",-1.49813979464982,0.0487171501219684,"Hilic_pos_353_20737a0_669
not annotated","digesta","tissue","-1.5 *",20.1889399847306
"1927","all","type","digesta_v_tissue","Hilic_pos_356_15604a2_656",NA,NA,"good_msms",2.58291188162386,0.0309272661800875,"Hilic_pos_356_15604a2_656
not annotated","digesta","tissue","2.58 *",19.8702706494144
"1928","all","type","digesta_v_tissue","Hilic_pos_356_21744a5_235",NA,NA,"good_msms",1.66099237087842,0.00101742451935959,"Hilic_pos_356_21744a5_235
not annotated","digesta","tissue","1.66 **",15.1134822717633
"1929","all","type","digesta_v_tissue","Hilic_pos_357_1228a7_225",NA,NA,"good_msms",4.87961361427206,0.00025109404376127,"Hilic_pos_357_1228a7_225
not annotated","digesta","tissue","4.88 ***",21.0716619985682
"1930","all","type","digesta_v_tissue","Hilic_pos_357_12289a7_013",NA,NA,"good_msms",2.19135610838821,0.00219166181595311,"Hilic_pos_357_12289a7_013
not annotated","digesta","tissue","2.19 **",18.6391281266497
"1931","all","type","digesta_v_tissue","Hilic_pos_357_15143a3_545",NA,NA,"good_msms",4.36472569664919,1.23057522762184e-05,"Hilic_pos_357_15143a3_545
not annotated","digesta","tissue","4.36 ***",17.956945226698
"1932","all","type","digesta_v_tissue","Hilic_pos_357_24963a6_627",NA,NA,"good_msms",3.81277909907131,1.78226854336081e-08,"Hilic_pos_357_24963a6_627
not annotated","digesta","tissue","3.81 ***",20.9842701179527
"1933","all","type","digesta_v_tissue","Hilic_pos_358_10696a6_824",NA,NA,"good_msms",2.11101247350443,0.00500781332869986,"Hilic_pos_358_10696a6_824
not annotated","digesta","tissue","2.11 **",19.2910619951969
"1934","all","type","digesta_v_tissue","Hilic_pos_358_16058a7_425",NA,NA,"good_msms",1.54844608719414,0.00131991374690846,"Hilic_pos_358_16058a7_425
not annotated","digesta","tissue","1.55 **",17.4552105540251
"1935","all","type","digesta_v_tissue","Hilic_pos_361_18475a6_302",NA,NA,"good_msms",2.69242369437724,1.51352888096026e-08,"Hilic_pos_361_18475a6_302
not annotated","digesta","tissue","2.69 ***",19.1079442101708
"1936","all","type","digesta_v_tissue","Hilic_pos_363_18738a6_576",NA,NA,"good_msms",2.1081662830752,0.000131118293116703,"Hilic_pos_363_18738a6_576
not annotated","digesta","tissue","2.11 ***",17.5781393438382
"1937","all","type","digesta_v_tissue","Hilic_pos_364_06534a7_349",NA,NA,"good_msms",6.50796907004278,3.02243639867034e-07,"Hilic_pos_364_06534a7_349
not annotated","digesta","tissue","6.51 ***",18.8290435116859
"1938","all","type","digesta_v_tissue","Hilic_pos_365_10556a6_345","Sucrose","C12H22O11","good_msms",1.4669726285445,0.00037610346865841,"Hilic_pos_365_10556a6_345
Sucrose","digesta","tissue","1.47 ***",20.3367639243787
"1939","all","type","digesta_v_tissue","Hilic_pos_366_12753a7_014",NA,NA,"good_msms",3.60806510946597,6.71680482741357e-05,"Hilic_pos_366_12753a7_014
not annotated","digesta","tissue","3.61 ***",16.7982654221565
"1940","all","type","digesta_v_tissue","Hilic_pos_367_14008a7_985",NA,NA,"good_msms",13.0368576931515,7.42823205192795e-07,"Hilic_pos_367_14008a7_985
not annotated","digesta","tissue","13.04 ***",23.9109218444697
"1941","all","type","digesta_v_tissue","Hilic_pos_367_14017a7_799",NA,NA,"good_msms",12.748940818934,1.51744760076503e-08,"Hilic_pos_367_14017a7_799
not annotated","digesta","tissue","12.75 ***",24.3273256469588
"1942","all","type","digesta_v_tissue","Hilic_pos_367_1506a5_871",NA,NA,"good_msms",4.40793975630306,5.03386124822501e-07,"Hilic_pos_367_1506a5_871
not annotated","digesta","tissue","4.41 ***",18.7057780677038
"1943","all","type","digesta_v_tissue","Hilic_pos_367_20621a5_496",NA,NA,"good_msms",-1.66918925060009,0.0113590654661227,"Hilic_pos_367_20621a5_496
not annotated","digesta","tissue","-1.67 *",17.8989319028839
"1944","all","type","digesta_v_tissue","Hilic_pos_369_24991a6_632",NA,NA,"good_msms",5.30321171639133,4.37629235716971e-09,"Hilic_pos_369_24991a6_632
not annotated","digesta","tissue","5.3 ***",20.116043099678
"1945","all","type","digesta_v_tissue","Hilic_pos_371_22943a6_969",NA,NA,"good_msms",-7.79385903171884,0.00527745886691031,"Hilic_pos_371_22943a6_969
not annotated","digesta","tissue","-7.79 **",21.3290154810022
"1946","all","type","digesta_v_tissue","Hilic_pos_372_311a0_714",NA,NA,"good_msms",1.81116095558447,0.000313881268109377,"Hilic_pos_372_311a0_714
not annotated","digesta","tissue","1.81 ***",18.2586805703787
"1947","all","type","digesta_v_tissue","Hilic_pos_374_20465a6_318",NA,NA,"good_msms",1.91932768928152,0.0150268592262296,"Hilic_pos_374_20465a6_318
not annotated","digesta","tissue","1.92 *",18.5635912065368
"1948","all","type","digesta_v_tissue","Hilic_pos_374_80902a3_106",NA,NA,"good_msms",2.26111816558596,1.89997545556251e-10,"Hilic_pos_374_80902a3_106
not annotated","digesta","tissue","2.26 ***",18.0312642299168
"1949","all","type","digesta_v_tissue","Hilic_pos_375_19879a6_079",NA,NA,"good_msms",4.24964994892018,2.43029911451651e-08,"Hilic_pos_375_19879a6_079
not annotated","digesta","tissue","4.25 ***",18.0575713959562
"1950","all","type","digesta_v_tissue","Hilic_pos_375_22388a6_989",NA,NA,"good_msms",1.21440572802185,0.000382978493406491,"Hilic_pos_375_22388a6_989
not annotated","digesta","tissue","1.21 ***",16.5461070435589
"1951","all","type","digesta_v_tissue","Hilic_pos_377_26413a2_089",NA,NA,"good_msms",8.3759122345477,0.000594638171949793,"Hilic_pos_377_26413a2_089
not annotated","digesta","tissue","8.38 ***",19.1800634273597
"1952","all","type","digesta_v_tissue","Hilic_pos_378_15475a0_717",NA,NA,"good_msms",-1.17379153805077,0.0251319335697123,"Hilic_pos_378_15475a0_717
not annotated","digesta","tissue","-1.17 *",20.0004026576857
