"","category","contrast","MAG","lowest","taxonomy","log2FoldChange","padj","baseMean"
"1191","dev_stage","post-weaning_v_pre-weaning","MAG072","s__UBA1394 sp022788225","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1394;s__UBA1394 sp022788225",-2.55438761477525,0.378177383089894,69459.5672316065
"1192","dev_stage","post-weaning_v_pre-weaning","MAG073","s__Fimenecus sp900766945","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp900766945",-1.84332748316624,0.544943779067001,31160.3843723357
"1193","dev_stage","post-weaning_v_pre-weaning","MAG074","s__UBA4372 sp945865175","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp945865175",-2.52724935574819,0.199904686260739,134406.655868656
"1194","dev_stage","post-weaning_v_pre-weaning","MAG075","g__RF16 (2)","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16",-1.01270658028138,0.788667618345869,242410.174409266
"1195","dev_stage","post-weaning_v_pre-weaning","MAG076","s__Treponema_D porcinum","d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D porcinum",-4.06718084889292,NA,134004.752472735
"1196","dev_stage","post-weaning_v_pre-weaning","MAG077","s__UBA3789 sp900543055","d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UBA3789;s__UBA3789 sp900543055",0.0514213027174051,0.995919790481721,498550.800122004
"1197","dev_stage","post-weaning_v_pre-weaning","MAG078","s__Ornithospirochaeta sp022771185","d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__Ornithospirochaeta sp022771185",-5.97506389848065,2.82659168566497e-05,150835.872055455
"1198","dev_stage","post-weaning_v_pre-weaning","MAG079","g__CAG-273 (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273",-0.907854732202864,0.788667618345869,16832.2231090423
"1199","dev_stage","post-weaning_v_pre-weaning","MAG080","s__Clostridium_Q sp016302185","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp016302185",1.77791463795324,0.413637132676485,88026.629740739
"1200","dev_stage","post-weaning_v_pre-weaning","MAG081","g__Faecalibacterium (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium",1.38249586038578,0.604435377841292,22097.1343630178
"1201","dev_stage","post-weaning_v_pre-weaning","MAG082","g__Mucispirillum","d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum",4.16668173764864,NA,27959.5426467489
"1202","dev_stage","post-weaning_v_pre-weaning","MAG083","s__Butyricicoccus_A porcorum","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A;s__Butyricicoccus_A porcorum",2.11193512083665,0.358399389476369,64011.1971322968
"1203","dev_stage","post-weaning_v_pre-weaning","MAG084","g__UBA2883 (1)","d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UBA2883",0.943881149831776,NA,134927.199942012
"1204","dev_stage","post-weaning_v_pre-weaning","MAG085","g__Eubacterium_F","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F",0.540257794673214,0.918028124854403,88233.2965863187
"1205","dev_stage","post-weaning_v_pre-weaning","MAG086","s__W0P31-042 sp004557195","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__W0P31-042;s__W0P31-042 sp004557195",1.48199574027444,0.533455107392855,96759.5687876261
"1206","dev_stage","post-weaning_v_pre-weaning","MAG087","s__UBA1394 sp002305725 (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1394;s__UBA1394 sp002305725",2.16423955580308,0.495105994353794,15319.1788080707
"1207","dev_stage","post-weaning_v_pre-weaning","MAG088","s__Alloprevotella sp945787885","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp945787885",-2.53933936814554,NA,132900.886477673
"1208","dev_stage","post-weaning_v_pre-weaning","MAG089","s__CAG-349 sp001940895","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-349;s__CAG-349 sp001940895",-3.74682475464318,0.139933822476042,37009.1885289276
"1209","dev_stage","post-weaning_v_pre-weaning","MAG090","s__Lachnospira sp945648485","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp945648485",-1.96947837562368,NA,64554.9752730946
"1210","dev_stage","post-weaning_v_pre-weaning","MAG091","s__UMGS1889 sp945877315","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS1889;s__UMGS1889 sp945877315",-1.97842954432213,0.544943779067001,25982.3789663822
"1211","dev_stage","post-weaning_v_pre-weaning","MAG092","s__Agathobacter sp945868435","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp945868435",-2.14905705954742,0.393999150553192,397439.040343324
"1212","dev_stage","post-weaning_v_pre-weaning","MAG093","g__Agathobacter (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter",-1.36871551186507,0.544943779067001,182646.668966044
"1213","dev_stage","post-weaning_v_pre-weaning","MAG094","g__F23-B02","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02",-2.13240086255201,0.419905898872372,21351.7526168952
"1214","dev_stage","post-weaning_v_pre-weaning","MAG095","s__Cryptobacteroides sp004554455","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp004554455",-8.20436603008587,1.3119654544601e-05,578376.182970526
"1215","dev_stage","post-weaning_v_pre-weaning","MAG096","g__Clostridium_Q","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q",1.95545677382854,0.393999150553192,124822.741780833
"1216","dev_stage","post-weaning_v_pre-weaning","MAG097","s__RUG591 sp945871105","d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__RUG591;s__RUG591 sp945871105",-1.7377821890769,0.557608788516415,36877.5207633269
"1217","dev_stage","post-weaning_v_pre-weaning","MAG098","g__CAG-269 (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269",0.820347152562926,0.848231355711938,38913.3309126091
"1218","dev_stage","post-weaning_v_pre-weaning","MAG099","g__Dysosmobacter (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter",0.287020160518491,0.94679120647081,63927.3797715697
"1219","dev_stage","post-weaning_v_pre-weaning","MAG100","s__Cryptobacteroides sp022777585","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp022777585",-0.830668163880256,0.70779820792033,218003.89608717
"1220","dev_stage","post-weaning_v_pre-weaning","MAG101","g__Phascolarctobacterium_A (2)","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A",-0.804807660254993,0.788667618345869,31404.214824672
"1221","dev_stage","post-weaning_v_pre-weaning","MAG102","g__UMGS363 (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS363",-1.41002667244475,NA,90111.1177849619
"1222","dev_stage","post-weaning_v_pre-weaning","MAG103","g__Phascolarctobacterium_A (3)","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A",-1.33552256318164,0.568372806732747,180775.952481985
"1223","dev_stage","post-weaning_v_pre-weaning","MAG104","s__Lactobacillus crispatus","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus",-0.733749725773394,0.852976494986976,412226.482103095
"1224","dev_stage","post-weaning_v_pre-weaning","MAG105","g__CAG-590 (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590",-1.0365040594551,0.83662203219326,291682.232548742
"1225","dev_stage","post-weaning_v_pre-weaning","MAG106","s__Alloprevotella sp004552155","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp004552155",0.368520952277337,0.94679120647081,3326025.16934977
"1226","dev_stage","post-weaning_v_pre-weaning","MAG107","g__Paraprevotella","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella",0.2425954126531,0.971992197485431,112893.615748979
"1227","dev_stage","post-weaning_v_pre-weaning","MAG108","s__CAG-194 sp000432915","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-194;s__CAG-194 sp000432915",-2.41180483849196,0.413239794369081,184799.006888483
"1228","dev_stage","post-weaning_v_pre-weaning","MAG109","s__SFTJ01 sp004563195","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__SFTJ01;s__SFTJ01 sp004563195",-0.293680427951915,0.971992197485431,166210.036722543
"1229","dev_stage","post-weaning_v_pre-weaning","MAG110","g__Bacteroides_F","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bacteroides_F",4.37459432466754,0.0972592666655101,59896.7880803282
"1230","dev_stage","post-weaning_v_pre-weaning","MAG111","s__Faecalibacterium sp900539885","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900539885",0.223703431556278,0.971992197485431,42922.4026890805
"1231","dev_stage","post-weaning_v_pre-weaning","MAG112","g__Faecousia (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia",-2.60396726483065,NA,57842.610100214
"1232","dev_stage","post-weaning_v_pre-weaning","MAG113","g__Prevotella (1)","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella",-2.24672870204616,0.353200663334171,436000.952992532
"1233","dev_stage","post-weaning_v_pre-weaning","MAG114","g__Eubacterium_R (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R",1.72833360259772,0.54529254225505,100600.084007104
"1234","dev_stage","post-weaning_v_pre-weaning","MAG115","g__COE1 (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1",-1.63854407154773,0.350417466482154,115258.784502552
"1235","dev_stage","post-weaning_v_pre-weaning","MAG116","s__Agathobacter sp900550545","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900550545",-0.601150974336797,NA,72338.5929773303
"1236","dev_stage","post-weaning_v_pre-weaning","MAG117","g__UBA7867 (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__UBA7867",-0.977882645536755,NA,6146.44474400773
"1237","dev_stage","post-weaning_v_pre-weaning","MAG118","g__Ornithospirochaeta (1)","d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta",-6.38366580516321,9.07614799277189e-07,204611.379674002
"1238","dev_stage","post-weaning_v_pre-weaning","MAG119","g__CAG-873","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873",-1.30614978315677,NA,6631.12751886696
"1239","dev_stage","post-weaning_v_pre-weaning","MAG120","g__Wujia (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia",-0.330661072898403,0.948690060247635,20720.1318675395
"1240","dev_stage","post-weaning_v_pre-weaning","MAG121","s__Alloprevotella sp004556745","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp004556745",-0.202223459205396,0.96088905781758,852392.098735157
"1241","dev_stage","post-weaning_v_pre-weaning","MAG122","g__HGM12545","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__HGM12545",1.35620235355281,NA,4427.4173940732
"1242","dev_stage","post-weaning_v_pre-weaning","MAG123","g__Butyribacter (3)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter",-0.870177580924932,0.841587598747109,24053.3380285481
"1243","dev_stage","post-weaning_v_pre-weaning","MAG124","g__SFTJ01","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__SFTJ01",-1.80555136437668,0.334906056866976,61339.3261982548
"1244","dev_stage","post-weaning_v_pre-weaning","MAG125","s__Prevotella sp002251435","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002251435",-0.104716623882134,0.98669439993177,3369899.36517889
"1245","dev_stage","post-weaning_v_pre-weaning","MAG126","s__W0P33-017 sp022768825","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__W0P33-017;s__W0P33-017 sp022768825",0.177333399721974,0.98637311796226,1359650.81062325
"1246","dev_stage","post-weaning_v_pre-weaning","MAG127","g__Scatovivens","d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__Scatovivens",0.468996018209826,NA,1664.57530673206
"1247","dev_stage","post-weaning_v_pre-weaning","MAG128","g__OM05-12","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__OM05-12",-2.6894824869219,0.141560682979508,82582.5265195506
"1248","dev_stage","post-weaning_v_pre-weaning","MAG129","g__Dysosmobacter (3)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter",-0.26890991594756,0.94679120647081,50633.952341698
"1249","dev_stage","post-weaning_v_pre-weaning","MAG130","s__Blautia_A sp018919065","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp018919065",0.533347019649922,0.86013725812757,38687.7585486246
"1250","dev_stage","post-weaning_v_pre-weaning","MAG131","s__Onthomorpha sp004551865","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Onthomorpha;s__Onthomorpha sp004551865",1.29330275244572,0.687985404161295,197647.794522309
"1251","dev_stage","post-weaning_v_pre-weaning","MAG132","s__Prevotella copri_A","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A",2.25460315282655,NA,6675448.30071265
"1252","dev_stage","post-weaning_v_pre-weaning","MAG133","g__Pararoseburia (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pararoseburia",0.804003650476321,0.788667618345869,16396.917581537
"1253","dev_stage","post-weaning_v_pre-weaning","MAG134","g__UMGS363 (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS363",-2.25422444749308,0.283054048156084,108290.352798154
"1254","dev_stage","post-weaning_v_pre-weaning","MAG135","s__Limisoma sp004561555","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__Limisoma sp004561555",-0.339732913421056,0.947707439855106,26843.3157840067
"1255","dev_stage","post-weaning_v_pre-weaning","MAG136","s__Clostridium sp000435835","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp000435835",-3.84286173495892,0.0386861289099326,187016.642521574
"1256","dev_stage","post-weaning_v_pre-weaning","MAG137","s__Alloprevotella sp004555425","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp004555425",-0.0575349114357033,0.98669439993177,38240.0438151139
"1257","dev_stage","post-weaning_v_pre-weaning","MAG138","g__Lachnospira","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira",0.611291262346375,0.850831668556599,223639.479258702
"1258","dev_stage","post-weaning_v_pre-weaning","MAG139","f__UBA1381 (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381",0.0146974268377655,0.995919790481721,62875.6347183748
"1259","dev_stage","post-weaning_v_pre-weaning","MAG140","s__Acetatifactor intestinalis","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor intestinalis",2.32590823405248,0.413239794369081,327195.911876699
"1260","dev_stage","post-weaning_v_pre-weaning","MAG141","s__Faecalibacterium prausnitzii_M","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_M",0.598270688297764,0.927417383625782,154034.236423333
"1261","dev_stage","post-weaning_v_pre-weaning","MAG142","s__RGIG7179 sp016302925","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RGIG7179;s__RGIG7179 sp016302925",2.21142769353525,0.140170642852293,54099.3317672129
"1262","dev_stage","post-weaning_v_pre-weaning","MAG143","s__Prevotella sp002299275","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002299275",-3.93659664227116,NA,1067719.01954855
"1263","dev_stage","post-weaning_v_pre-weaning","MAG144","g__CAG-245","d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245",6.39484573159334,NA,297980.080727551
"1264","dev_stage","post-weaning_v_pre-weaning","MAG145","g__Bulleidia (2)","d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia",4.49536819943114,0.0491026604176395,86314.565457094
"1265","dev_stage","post-weaning_v_pre-weaning","MAG146","s__UMGS1498 sp900552335","d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UMGS1498;s__UMGS1498 sp900552335",3.74189078161267,NA,218700.604027824
"1266","dev_stage","post-weaning_v_pre-weaning","MAG147","s__CAG-590 sp000431135","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590;s__CAG-590 sp000431135",2.83086269279467,0.192227052306448,27221.9326936034
"1267","dev_stage","post-weaning_v_pre-weaning","MAG148","s__CAG-95 sp017622575","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp017622575",2.98570473983338,0.141560682979508,180782.655181981
"1268","dev_stage","post-weaning_v_pre-weaning","MAG149","g__Phascolarctobacterium_A (4)","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A",-0.516618317374903,0.861251244255959,69189.1631409012
"1269","dev_stage","post-weaning_v_pre-weaning","MAG150","g__Vescimonas","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas",-1.14784825923404,0.568372806732747,38665.3814713688
"1270","dev_stage","post-weaning_v_pre-weaning","MAG151","s__Ruminococcus_C sp000433635","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000433635",0.031678734747188,NA,74728.8040757059
"1271","dev_stage","post-weaning_v_pre-weaning","MAG152","s__Gemmiger sp004561545","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp004561545",2.94992177624738,NA,413998.642090129
"1272","dev_stage","post-weaning_v_pre-weaning","MAG153","s__Wujia sp900553925","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia sp900553925",-1.34780902478106,0.70779820792033,81789.6830921533
"1273","dev_stage","post-weaning_v_pre-weaning","MAG154","s__Lachnospira sp900316325","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp900316325",3.47521311639004,NA,92785.7915096099
"1274","dev_stage","post-weaning_v_pre-weaning","MAG155","s__UBA11957 sp945827805","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11957;s__UBA11957 sp945827805",0.44412543950416,0.927417383625782,141023.406058638
"1275","dev_stage","post-weaning_v_pre-weaning","MAG156","s__Mitsuokella jalaludinii","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella jalaludinii",2.72435783121363,NA,45766.0242606121
"1276","dev_stage","post-weaning_v_pre-weaning","MAG157","s__Agathobacter sp900317585","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900317585",-0.337401412409035,NA,196883.212317268
"1277","dev_stage","post-weaning_v_pre-weaning","MAG158","s__Faecalibacterium prausnitzii_E","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E",-0.0780860825113295,NA,327543.352876698
"1278","dev_stage","post-weaning_v_pre-weaning","MAG159","s__Agathobacter sp900549895","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900549895",0.371272419411254,NA,112561.751312138
"1279","dev_stage","post-weaning_v_pre-weaning","MAG160","s__Phascolarctobacterium_A sp900553055","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900553055",-0.376871500753198,0.948690060247635,96971.4076833892
"1280","dev_stage","post-weaning_v_pre-weaning","MAG161","s__Alloprevotella sp022772475","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp022772475",-2.2056812124,0.353200663334171,89940.2793098728
"1281","dev_stage","post-weaning_v_pre-weaning","MAG162","s__Prevotella sp022788105","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp022788105",0.0617448137806452,NA,59417.6435448483
"1282","dev_stage","post-weaning_v_pre-weaning","MAG163","s__CAG-485 sp004553095","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp004553095",-0.752437553976574,0.86013725812757,172490.85552029
"1283","dev_stage","post-weaning_v_pre-weaning","MAG164","s__CAG-485 sp900321585","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp900321585",1.09651583595327,NA,127680.601686494
"1284","dev_stage","post-weaning_v_pre-weaning","MAG165","s__SFTJ01 sp004557385","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__SFTJ01;s__SFTJ01 sp004557385",-1.6556111776253,0.544943779067001,103292.417946069
"1285","dev_stage","post-weaning_v_pre-weaning","MAG166","g__Ruminiclostridium_E (3)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E",-1.49757858238522,0.681862278353603,266708.008236098
"1286","dev_stage","post-weaning_v_pre-weaning","MAG167","g__Pararoseburia (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pararoseburia",-1.19840597312612,0.70779820792033,56074.5200419812
"1287","dev_stage","post-weaning_v_pre-weaning","MAG168","s__UBA4372 sp900766785","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp900766785",1.18606506917957,0.635836635358067,654113.76410362
"1288","dev_stage","post-weaning_v_pre-weaning","MAG169","s__Phascolarctobacterium_A sp004558595 (1)","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp004558595",-0.381503924294015,0.94679120647081,300631.655621472
"1289","dev_stage","post-weaning_v_pre-weaning","MAG170","s__Acetatifactor sp022769665","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp022769665",0.485863645804954,0.927417383625782,232667.229173216
"1290","dev_stage","post-weaning_v_pre-weaning","MAG171","s__Cryptobacteroides sp004552115","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp004552115",0.300649336012718,0.94679120647081,384686.222583665
"1291","dev_stage","post-weaning_v_pre-weaning","MAG172","s__Eubacterium_F sp022769325","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp022769325",1.20866915300069,0.788667618345869,180542.072911579
"1292","dev_stage","post-weaning_v_pre-weaning","MAG173","s__Limosilactobacillus reuteri","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri",1.38169415784962,0.566905415414338,142532.003493979
"1293","dev_stage","post-weaning_v_pre-weaning","MAG174","g__CAG-882 (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-882",0.12330330615234,0.98669439993177,44981.6515955685
"1294","dev_stage","post-weaning_v_pre-weaning","MAG175","s__UBA1436 sp945483375","d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__UBA1436;s__UBA1436 sp945483375",0.833659988192536,NA,99653.6708348756
"1295","dev_stage","post-weaning_v_pre-weaning","MAG176","s__Treponema_D sp016293005","d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp016293005",-1.98125172057972,0.556689863399325,109307.176745283
