,X1_hostT
MTCL1,-0.22480524210136626
RAB12,0.00415332327557379
PTPRM,0.0949159716122479
LOC106510670,-0.021480384033812826
LOC106507633,0.1000419999697331
LAMA1,-0.1489207749410151
LOC110261169,0.04369658202861572
ARHGAP28,0.12918834561622614
LOC106507634,-0.19693880338385655
LOC110261170,-0.012482874047001005
LOC102161632,-0.04775822046797854
LOC102165197,-0.008803938504496706
LOC102164613,-0.022288072571197783
LOC102161139,-0.030023671630175674
TMEM200C,0.10749054143229561
EPB41L3,-0.14221124583831987
ZBTB14,-0.2380498533122239
AKAIN1,-0.1918333083809129
DLGAP1,-0.0802028014598874
TGIF1,0.08988657420420378
MRLC2,0.09335743208144504
LOC733637,-0.15781047579457125
MYOM1,0.16041325973788306
LPIN2,0.17458540699565822
EMILIN2,-0.04359926190853768
SMCHD1,-0.22941445301357222
NDC80,-0.05991832977656865
METTL4,-0.15814998580901132
LOC110261176,-2.748831739664758e-32
LOC102163958,0.02328204644337871
ADCYAP1,0.08545451060398215
YES1,0.05641278108722157
ENOSF1,0.10015670936283677
TYMS,-0.24577045544890377
CETN1,-0.01637498422944758
COLEC12,0.036892148413339654
LOC110261178,-0.07709471110176126
THOC1,-0.09676388736584106
USP14,-0.203431972185144
ROCK1,-0.19276738518828188
LOC102157456,-0.046846649144474777
LOC110261181,-0.05145461353915809
GREB1L,-0.02322305917494134
LOC110261180,-2.748831739664758e-32
ESCO1,-0.23292916239760653
SNRPD1,-0.20740842318992947
ABHD3,-0.08885412565185122
MIB1,-0.007638022797222241
LOC110261182,-0.05145461353915806
MIR133A-2,-0.12837692779789953
LOC102162217,-0.05330416343585194
LOC100525229,-0.11876191436858272
GATA6,0.03239833723158418
LOC106510680,-0.04775822046797854
RBBP8,-0.2485745927559155
LOC106510679,-0.1934250966055418
CABLES1,0.1669810502419146
TMEM241,0.10449724084640963
RIOK3,0.14795393879120944
C6H18orf8,0.21986025969389342
NPC1,0.11509544766573315
ANKRD29,0.17940697614089895
LAMA3,0.1362610566712385
TTC39C,-0.17361676139090698
CABYR,0.19174762572222254
OSBPL1A,-0.02761665966889664
LOC110261184,-0.2142524172560883
IMPACT,-0.20602856449745616
HRH4,-0.19500458608609184
ZNF521,-0.025624619007010643
SS18,-0.22827512101672923
PSMA8,-0.04775822046797854
TAF4B,0.06342310004664363
KCTD1,-0.1522119655782464
LOC100514905,-0.007906576544738066
LOC110261186,-0.0808494379151725
AQP4,-2.748831739664758e-32
CHST9,-0.12620951688274287
CDH2,-0.14717040203841236
LOC110261188,-0.1542633551965407
DSC3,0.09253859027541973
DSC2,0.08862260401072307
DSC1,-0.04684664914447478
LOC102160593,-0.008803938504496706
DSG1,-0.12745401182336288
DSG3,-0.15657249534564455
LOC110261189,0.24882380112596586
DSG2,0.06369696843502484
TTR,-0.047758220467978535
B4GALT6,-0.2180384994110884
TRAPPC8,-0.16555345250508854
RNF125,-0.1705607580520749
RNF138,-0.18584486987441454
MEP1B,0.12949889611255233
GAREM1,0.19215204705787525
LOC102163160,-0.04684664914447478
KLHL14,-0.008803938504496706
LOC110261190,-2.748831739664758e-32
ASXL3,-0.1606386187325906
LOC102162836,-2.748831739664758e-32
NOL4,0.10343965193165358
DTNA,-0.1505172836155528
LOC110261194,0.23862085145085518
MAPRE2,-0.1900976254243578
ZNF397,-0.028596328702819918
ZSCAN30,-0.004997258263127399
ZNF24,0.01365082258594276
LOC100620188,0.05131611850622787
INO80C,-0.22116861614168032
GALNT1,0.050388357773412946
C6H18orf21,-0.11230624682756031
RPRD1A,-0.08505273053326866
SLC39A6,-0.1101931426645537
ELP2,-0.14788316259608053
MOCOS,-0.0651636033609885
FHOD3,-0.2621418227037708
LOC106510694,0.05993895362928865
LOC110261197,0.029580960621772664
TPGS2,-0.083916090675037
KIAA1328,-0.2022908535014872
CELF4,-0.01426166940184529
LOC110261199,0.1578329461226827
LOC110261200,0.23186323039426382
PIK3C3,0.15085164599448944
SYT4,0.11170877756088787
KCNG2,-0.07466227486535208
PQLC1,-0.08850308575609434
HSBP1L1,-0.08904781164962117
TXNL4A,-0.21832375822169686
LOC100157017,0.07975988206229571
RBFA,-0.15283693301812362
ADNP2,-0.2093291971483745
PARD6G,0.025315413704295325
PDZK1IP1,-0.20998813049962628
MCOLN2,-0.16705075902686461
LPAR3,-0.10742561037386453
LOC110261202,-0.051454613539158034
SSX2IP,-0.036022135517861306
SPATA1,0.08536870968524102
CTBS,-0.049998667969811006
GNG5,0.12346282007467409
RPF1,-0.2514344745154645
LOC102166593,-0.12745401182336283
UOX,-0.1009316576734963
SAMD13,0.025073148002128967
PRKACB,0.007204128711286534
TTLL7,-0.1702783190551763
ADGRL2,0.021305460412735913
LOC102159168,0.20207346469364632
LOC110261400,-2.748831739664758e-32
ADGRL4,-0.0048251755440528316
IFI44,0.21427187436971462
IFI44L,0.1618560369413181
PTGFR,-0.181824337646078
LOC106510698,-0.12745401182336286
LOC100511460,-0.14312583609480636
GIPC2,-0.04556378820474985
DNAJB4,-0.06859056619304212
FUBP1,-0.05182199834305225
NEXN,-0.2220664597076553
LOC110261401,0.11444241850491738
MIGA1,-0.21468663671601734
USP33,0.005200620239392096
ZZZ3,-0.17340274894022223
AK5,-0.02394895289534407
LOC106509824,0.0338917203498005
PIGK,0.011316149339878248
ST6GALNAC3,0.009722445083737638
MSH4,-0.08111800220241788
RABGGTB,-0.17169799610235678
ACADM,-0.017304718231557784
SLC44A5,-0.14425086248236912
TYW3,-0.0755868063580731
CRYZ,-0.031211175736395133
ERICH3,-0.006008702431889806
LOC102164667,-0.12745401182336283
FPGT,-0.10697531509927129
LRRIQ3,0.052427188662568514
LOC100627937,-0.12745401182336283
NEGR1,-0.03669055816671417
LOC106507647,-0.08126876595791475
LOC106507648,-0.1408676169453027
ZRANB2,-0.05968500811511337
MIR186,0.1587925784348782
PTGER3,-0.091212213675405
LOC106507649,0.04235111903486606
CTH,0.07176158507247772
ANKRD13C,-0.11301965025460495
SRSF11,0.0026133870873709976
LRRC40,-0.24699381748190632
LRRC7,-0.1274540118233628
DEPDC1,-0.12337826673760396
WLS,0.15436304358441258
LOC110261211,-0.1398614464968136
DIRAS3,-0.19281508524416424
GNG12,0.22590834731121429
GADD45A,0.03337978643150455
SERBP1,0.03841660909737604
IL12RB2,0.22979265811861266
C6H1orf141,0.18990817290403458
IL23R,-0.16382860836154822
SLC35D1,0.1263674711813485
MIER1,-0.19116602895613305
WDR78,-0.18968271901871211
INSL5,-0.1439216255989308
TCTEX1D1,-0.03599190761557214
SGIP1,0.011227520931059859
LOC102162079,-0.09865001283856314
PDE4B,-0.08552158341216916
LOC102162258,-0.14461457356467122
LEPR,-0.14776911449636645
LEPROT,-0.1949781447278705
DNAJC6,0.0034604729033230336
AK4,-0.24214246987929955
JAK1,0.15828366441102507
MIR101-2,-0.05145461353915805
RAVER2,-0.1138792262181009
CACHD1,-0.05801197677461476
UBE2U,-0.1495975851342805
ROR1,0.06513679903400597
PGM1,0.18431958155347053
EFCAB7,0.05025266922300067
LOC100522498,0.04157979184549803
ALG6,0.13669315275389143
FOXD3,-0.006275556799583436
ATG4C,-0.21564115091393538
DOCK7,-0.03621727872963032
ANGPTL3,0.04369658202861573
USP1,-0.1367807522651047
LOC110261447,-0.12745401182336283
LOC110261219,-2.748831739664758e-32
KANK4,-0.0717157127246931
LOC102165354,-0.04775822046797854
LOC100624077,0.01330384872854233
PATJ,0.047686365608284764
TM2D1,-0.06500576089836929
LOC110261417,-0.050367079164036835
NFIA,0.016714509382675775
LOC106507659,-0.1305033878426698
LOC110261418,-0.12745401182336283
LOC110261419,-2.748831739664758e-32
LOC110261420,-0.12745401182336286
LOC110261221,0.07168564551661964
LOC100524940,-0.09097476385254766
CYP2J34,-0.1013493139557321
LOC100525112,-0.00763529645683466
LOC100621407,0.15230418738346604
HOOK1,0.0038921383557706454
FGGY,0.03929002742644107
LOC102165506,0.04369658202861573
JUN,0.12903189306081625
MYSM1,-0.06680960273942475
TACSTD2,-0.06480303068409998
OMA1,-0.054495540591002645
DAB1,-0.050405179962796615
C8B,0.20529147596579705
C8A,-0.04775822046797854
C6H1orf168,0.19414282793626816
PRKAA2,-0.03923851881197908
PLPP3,0.10479248645413464
LOC100512055,-0.04684664914447479
LOC102158676,-0.007502086087720405
LOC102158888,-0.06145228042404367
LOC102159014,-0.14908349477619984
LOC110261421,-0.19652022851721224
USP24,0.030838986860185852
PCSK9,0.1469049762109156
BSND,-0.051454613539158034
TMEM61,0.08607273731359029
DHCR24,0.10016120944689609
LEXM,-0.10513864430137126
LOC106509903,0.034029181491149696
LOC110261224,0.19374279107769776
TTC22,0.1565776931076403
PARS2,0.07506491605518645
TTC4,0.018592816408952884
MROH7,0.1899070108042991
ACOT11,-0.12223322676959925
LOC106508664,-0.12966164570619096
LOC110261226,-0.02823923220038324
SSBP3,0.026779594534864355
LOC110261227,0.044491056680734026
MRPL37,-0.07069596700972187
LOC100622386,-0.22484939497162065
CDCP2,0.10994993368825745
LOC106510717,-0.162282098939621
TCEANC2,-0.09680811451678085
TMEM59,0.013440834499709432
LDLRAD1,0.09615121775875407
LRRC42,0.07465511086057082
HSPB11,0.07161449015437304
DIO1,-0.09931554881408407
YIPF1,-0.054020063346945354
NDC1,0.0018131683225796544
GLIS1,-0.02185847981042304
DMRTB1,0.05588816841934418
LRP8,0.10475501376360756
MAGOH,-0.22658568454981304
C6H1orf123,0.13226906054834134
LOC102163153,-0.08221101405994491
CPT2,0.15972507472532468
SLC1A7,-0.14517219919156515
PODN,0.037695354813226375
SCP2,-0.10859089818075651
ECHDC2,0.10141597116456612
ZYG11A,-0.04775822046797854
ZYG11B,0.05718113182428357
SELRC1,-0.06793675827895433
FAM159A,-0.141101133575696
GPX7,-0.014286095636941623
LOC110261229,0.04369658202861573
ZCCHC11,-0.0649129747523908
PRPF38A,-0.15638429048416425
ORC1,0.18083810604221012
CC2D1B,0.0019536388965978105
ZFYVE9,-0.23535908764937805
CLIC1,-0.008803938504496706
BTF3L4,-0.07059123473262505
TXNDC12,-0.2004733995014334
KTI12,-0.006312201958994703
RAB3B,0.04057456511356593
NRDC,-0.2042503690206703
OSBPL9,-0.05858158004057096
LOC100736720,-0.007626274424247577
LOC110261231,-2.748831739664758e-32
EPS15,-0.18763402604749702
TTC39A,0.2480152640505439
RNF11,-0.06959811370029634
C6H1orf185,-0.008803938504496706
CDKN2C,-0.07403090096475307
FAF1,-0.04538315096485071
DMRTA2,-0.05145461353915809
LOC110261422,-2.748831739664758e-32
ELAVL4,-0.24169421134964847
AGBL4,0.08016489574717757
BEND5,-0.11446087049115952
LOC102157940,0.04369658202861573
SPATA6,-0.013369914332060556
SLC5A9,0.20964593273720364
TRABD2B,0.08879728550426497
LOC106508570,0.18315747363158438
LOC106507664,-0.03911683904927398
LOC106507666,-0.24152885851196462
FOXD2,0.010668860188729395
LOC106507667,0.1496348542004546
FOXE3,-0.023295493598211703
CMPK1,-0.10636627161575365
STIL,0.20740130183661987
TAL1,-0.21181422833881988
PDZK1IP1_1,0.0722677826516055
LOC110255328,0.03237846482763583
LOC100627093,-2.748831739664758e-32
LOC100523909,0.09807521223918864
LOC106510728,-0.05145461353915805
EFCAB14,0.02825993128047624
ATPAF1,-0.21144809457080127
MOB3C,0.18342121637965167
MKNK1,0.1526110671563044
KNCN,-0.008803938504496706
DMBX1,-0.12745401182336283
LOC102164418,-0.12745401182336286
FAAH,0.08814391453141966
NSUN4,0.0999418535240302
LOC100524873,0.07056701380209518
LRRC41,0.0698256389262753
RAD54L,-0.16939528360288375
LURAP1,-0.2509901924155869
LOC110261237,0.005757335902154305
POMGNT1,0.2320606060116292
TSPAN1,0.23071715480576196
LOC100511937,0.21823703285257612
MAST2,0.22967917005918154
IPP,0.0877488023283222
TMEM69,0.022601582557331655
GPBP1L1,0.18731736176160024
CCDC17,-0.14879762540321828
NASP,-0.2299203766144835
AKR1A1,0.20056769979250394
LOC102165936,-0.20454926091992157
PRDX1,0.15958505333760903
MMACHC,0.24212656118677692
LOC110261410,-0.11250023667637649
TESK2,-0.0482078348430107
TOE1,-0.0009908531924410907
MUTYH,-0.005642302886482944
HPDL,-0.06990537280907302
ZSWIM5,-0.11383117091300815
UROD,0.09363276522572685
HECTD3,0.20555107083622826
EIF2B3,-0.10920691874255188
LOC110261240,-0.13251521561950674
PTCH2,0.23700597714423874
BTBD19,-0.07734694494226413
TCTEX1D4,0.04369658202861573
PLK3,0.1462086801022621
BEST4,0.05883528179884998
RPS8,0.027009749797466218
KIF2C,0.21506041917248475
C6H1orf228,0.06675222956126198
TMEM53,-0.027346086068013087
RNF220,0.08490405731582346
LOC102162744,-0.10885548908957335
LOC106507672,-0.0934756856315603
ERI3,0.0430509205608532
DMAP1,0.251743110081604
KLF17,-0.008803938504496706
LOC102163655,0.11548186780092604
SLC6A9,-0.14221905082702865
CCDC24,0.17392454348443803
B4GALT2,0.16637127636994087
ATP6V0B,0.21842165916936893
DPH2,0.19819517947825
IPO13,0.22427840015149855
ARTN,-0.06069037880880708
ST3GAL3,0.07874524176536632
LOC100736638,0.20010699337926302
LOC102162566,-0.04775822046797854
KDM4A,0.026717822663011842
PTPRF,0.1944801686760505
HYI,0.19502027777266423
SZT2,0.11739003376609691
LOC110261243,0.20958468128221672
MED8,0.12741370391248696
ELOVL1,0.21487613141640277
CDC20,-0.16557517138709507
LOC102158889,-0.17542100514183412
MPL,0.17541982299609837
TIE1,-0.018535572078291127
LOC110261244,-0.21292340661993336
LOC110261245,0.16095550545056347
C6H1orf210,0.2164529275613243
TMEM125,0.22137730917236864
EBNA1BP2,-0.21180352745712985
FAM183A,-0.12745401182336286
LOC100521977,-2.748831739664758e-32
LOC110261246,0.09709360568992177
LOC100523256,0.12384375189388705
LOC100524382,-0.21074907744490157
LOC110261247,-0.04775822046797853
SLC2A1,0.11338953795084213
ZNF691,0.11597674792473789
ERMAP,0.19920051930675034
SVBP,-0.015377183848859485
LOC106504280,-0.09102490130644317
C6H1orf50,-0.04388304518682767
P3H1,-0.05338964395017744
YBX1,0.1606115531439218
PPIH,-0.039952955872631826
CCDC30,0.12682744851327712
PPCS,0.14792482972167942
ZMYND12,-0.04775822046797855
RIMKLA,-0.042624289918062525
FOXJ3,0.10069120929049022
LOC110261250,-0.13941798598681743
LOC110261249,0.08122142005809735
GUCA2A,0.1757969283355178
GUCA2B,0.185101595015923
LOC102166432,-0.142209891159694
HIVEP3,-0.2059994717076512
FOXO6,0.0901661538263202
LOC102166622,-0.06530724151729764
SCMH1,-0.12363218278323998
LOC110261253,-0.1078777455901123
SLFNL1,0.007973870068761074
CTPS1,-0.1671444895206732
CITED4,0.12306191163973454
KCNQ4,-0.1346832826517778
LOC106507678,-0.051454613539158076
NFYC,-0.17432801827875527
LOC110261254,0.22289182903754606
RIMS3,-0.10173537262710666
LOC106508428,-0.04775822046797855
LOC110255265,-0.12093916260251364
LOC102167618,-0.09566500964761793
LOC102167697,-0.2516208537728425
EXO5,0.12407779516572309
LOC110261413,-0.04684664914447479
ZNF643,0.08726522250367633
SMAP2,0.09820833218671307
LOC110261255,-0.12745401182336283
LOC110261256,-0.1395707939629243
LOC106508466,-0.12420048667465666
DUSP22,-0.03535301517797501
IRF4,-0.08464271297003392
EXOC2,0.2070009909498674
LOC110261700,-0.13324618149405118
LOC102157853,0.07312122600651527
FOXQ1,-0.08897832116658473
LOC102158724,-0.033685505921720565
FOXF2,0.0713486817240752
LOC106504293,-2.748831739664758e-32
LOC110261695,-0.008803938504496706
FOXC1,0.14501549549130185
GMDS,0.024374533630174257
LOC106504294,0.2386208514508552
LOC110261651,0.1617291479641594
LOC110261650,-0.12745401182336283
LOC110261649,-2.748831739664758e-32
MYLK4,-0.18289989985734012
WRNIP1,-0.042265007528261664
SERPINB1,0.07679926708972394
SERPINB9,-0.0062710704167635994
LOC106504299,0.04123351112441257
LOC102159819,0.018252192617070187
NQO2,0.06802384575104647
RIPK1,-0.0004608329806994188
BPHL,0.1245153027931171
LOC100624785,0.1703299239712791
TUBB2B,0.08143700819158028
LOC110261762,-0.047758220467978535
PSMG4,0.0909374800688653
SLC22A23,0.1985795194660107
LOC110261763,-0.003301482699571784
PXDC1,0.02826263879968023
LOC110261697,-0.1393080067417493
FAM50B,0.08090008424673602
LOC102161744,-0.05817254021005129
LOC102161992,-0.01877519858359139
PRPF4B,-0.0015106537804944198
ECI2,-0.205412599625384
LOC102162837,-0.04399357024639454
LOC106507192,-0.14459582075580749
LOC106504303,0.012724155536716408
CDYL,-0.05719090630701182
LOC110261701,-0.05145461353915806
RPP40,-0.037373206658862054
LYRM4,-0.24152842729789542
PPP1R3G,0.17064511777679586
FARS2,-0.10434056652040133
NRN1,-0.04775822046797854
F13A1,-0.22351892984016125
LY86,-0.13146817575693706
LOC110261766,-0.11449389791302812
LOC110261767,-0.1887141488529002
LOC110261768,0.22770382237251813
LOC110261769,-0.14150643550967051
LOC102165101,-0.030023671630175674
RREB1,-0.08771620076610614
SSR1,-0.21026509425826234
LOC110261770,-0.049657633550910234
CAGE1,-0.03405655335636427
RIOK1,0.17645175124004153
LOC102159209,-0.04775822046797854
DSP,0.1128273696960826
SNRNP48,-0.12905524407494395
LOC110261771,-0.008803938504496709
BMP6,-0.033973212545022696
TXNDC5,0.15542914026495133
LOC110261772,-0.04775822046797854
BLOC1S5,-0.08204817708071345
EEF1E1,-0.15941656716441188
LOC100627410,-0.20569044998609387
SLC35B3,-0.12034805224181187
LOC106504312,-0.013503727624586723
LOC110261773,-0.1629568999506972
LOC102167185,-0.061634944740093206
LOC106504316,-2.748831739664758e-32
TFAP2A,0.022804207466633086
LOC106504315,-0.2006888031587602
LOC110255306,-0.16255403886608702
LOC102157807,0.022002583809600698
LOC100152566,-0.17282651588418457
C7H6orf52,-0.013573657956744048
PAK1IP1,0.003194877379050786
LOC100517166,0.05117825511508485
MAK,0.11413273008653074
SYCP2L,0.2180527970990685
ELOVL2,-0.047758220467978535
LOC106504317,-0.028404517791342496
SMIM13,-0.04149222876825908
NEDD9,0.10925457801323422
LOC110261775,0.16240960671995197
LOC110261774,-0.12745401182336283
TMEM170B,-0.2226898870352409
ADTRP,0.07463685165063427
HIVEP1,0.1040683590158608
LOC106507341,-0.047758220467978535
EDN1,-0.1959802571112404
PHACTR1,-0.09265244374509195
TBC1D7,0.19076968756377127
GFOD1,-0.02495283072019671
LOC110261777,-0.047758220467978535
SIRT5,-0.13186204843279734
NOL7,0.0195701077807139
RANBP9,-0.016758578143883568
MIR9837,-0.12745401182336283
MCUR1,0.11984839185875976
RNF182,-0.05145461353915805
LOC110261779,-0.1386671970514474
CD83,-0.1285843607970723
LOC106507125,-0.11902560642132762
LOC106504325,0.04369658202861573
LOC110261780,-0.14075331276086495
LOC102163473,-0.12745401182336288
LOC110261781,-0.04775822046797854
LOC106504331,0.04126326780699974
LOC110261782,0.1610287080561238
LOC110261783,-0.01946876040135173
JARID2,0.05431966011858948
DTNBP1,0.0791106902120772
LOC110261784,-2.748831739664758e-32
LOC110261785,0.04369658202861573
LOC110261786,-2.748831739664758e-32
MYLIP,0.0007463271241995766
LOC106504328,-0.12745401182336286
GMPR,0.15850748035894696
ATXN1,0.009247096448833411
LOC106504330,0.17995711393769026
LOC110261653,0.2386208514508552
LOC110261787,-0.14111468699530477
STMND1,-0.09198906658554377
LOC110261788,-0.16889587629996522
RBM24,-0.12589567904767274
LOC110261789,0.13753523984395288
CAP2,-0.16265991987623274
FAM8A1,0.16299105192462718
NUP153,0.09005206688617688
KIF13A,-0.05477417905948358
LOC110261792,0.23862085145085518
NHLRC1,-0.07373277227258271
TPMT,0.05627657208918191
KDM1B,0.2038053244712945
DEK,-0.20150532787407485
RNF144B,-0.1142857904163464
LOC106504333,-0.14495108979933163
ID4,0.19839342328887544
LOC106504335,-0.046846649144474777
MBOAT1,0.03770350804438273
E2F3,0.16319168956901137
CDKAL1,0.09433617297604519
LOC106504338,0.0005660898152036742
LOC110261654,0.1632430362408097
SOX4,0.04382675463244723
LOC100512907,-0.05302602462890979
LOC110261655,-0.07295347617231485
LOC106504342,-0.06358024409374059
HDGFL1,0.027050995926064803
LOC106504343,-0.04684664914447479
LOC102161961,-2.748831739664758e-32
NRSN1,0.21466010655209472
DCDC2,-0.14184484118325
MRS2,-0.23177155410258948
GPLD1,0.08707595187296058
ALDH5A1,0.025540796519249086
KIAA0319,-0.13168397044849106
TDP2,-0.02533879182891917
ACOT13,0.06408890275175817
C7H6orf62,0.016776138955824055
GMNN,-0.0603869666824975
C7H6orf229,-0.12745401182336283
RIPOR2,-0.16823160574051937
LOC106504346,-0.046846649144474777
LOC100515492,-0.15343416837821094
CMAH,-0.0042439994743526666
LOC110261656,-0.044275711741473406
CARMIL1,0.08517828884057004
LOC110261657,0.13091953559141656
SCGN,-0.17507901231145773
LOC106504348,-0.12745401182336288
SLC17A4,-2.748831739664758e-32
SLC17A1,0.03400932703697733
SLC17A3,-2.748831739664758e-32
TRIM38,0.17015437854915358
LOC110261478,-0.06086079388569361
LOC110261489,-0.10207443218008895
LOC110261483,-0.013300368173018676
LOC110261486,0.10392209569758581
LOC574051,-0.025190580455263564
HFE,-0.14843647072344276
LOC110261477,0.16741463187541264
LOC110261479,0.0287785844552644
LOC110261482,-0.15476458899298964
HIST1H2BD,0.04386460289976979
LOC100156127,0.19573149936574852
HIST1H3E,0.22579232285913192
LOC100158121,-0.0743727250953562
LOC100156937,0.02889143960369773
LOC100155734,-0.07883836665976518
LOC106504121,-0.08101381228797531
LOC595122,-0.07340822615581324
LOC110261487,-0.05407781891136973
LOC110261735,-0.05857607104418786
LOC110261665,0.04369658202861573
LOC110261663,0.1495344301151037
LOC110261673,0.10810680511237619
LOC110261677,-0.12745401182336283
LOC106507685,-2.748831739664758e-32
BTN2A2,-0.16513548994433846
BTN1A1,0.04369658202861573
TRNAL-CAG_10,0.04369658202861573
HMGN4,-0.13930703310727727
TRNAA-CGC,-0.008803938504496709
LOC102162475,-0.019123709372281472
ABT1,-0.25513461306968266
ZNF322,-0.12798469968096005
TMEM225B_1,0.0758546910782064
LOC110261670,-0.22493857028979322
LOC110261666,0.19217887045530616
LOC110261674,-0.11209624046721997
LOC110261672,0.0573529821817048
LOC110261668,-0.0008504834167760225
LOC110261659,-0.02535579745255817
LOC110261658,-0.1440754335570831
LOC110261678,-0.14470635833810605
PRSS16,-0.14442451445293736
TRNAI-AAU_3,0.19661526879395985
TRNAV-CAC_4,-0.12745401182336283
TRNAI-AAU_5,-0.13464212942200654
TRNAI-AAU_6,-0.12745401182336283
POM121L2,-0.04684664914447479
LOC102159855,-0.025592481272598007
ZNF391,-0.09380071464809234
ZNF184,-0.04210378891848254
TRNAD-GUC_14,0.23862085145085518
TRNAD-GUC_15,-2.748831739664758e-32
TRNAI-AAU_8,-0.14256871321288786
LOC102160564,0.17715964618314886
LOC110261671,0.0481080446543357
LOC100157763,-0.15733344790522222
LOC110261675,0.005764529936935131
LOC100154071,0.024622590157789982
LOC100156932,-0.2048036475896141
LOC100158117,-0.026297061582535808
LOC100525821,-0.205287140118165
LOC100154508,-0.16596210516666077
LOC100621915,-0.11130173655072845
LOC100512420,-0.01956331814865398
LOC110261661,0.0073542879090976315
LOC100622387,-2.748831739664758e-32
LOC100516618,-2.748831739664758e-32
LOC100514657,-0.12745401182336283
ZNF165,0.06557186603454535
ZSCAN16,-0.1111234824625077
LOC110261676,-0.10134030130466706
ZNF389,-0.1661069783526463
LOC100520389,0.12507422744410468
LOC100739480,-0.20356309782916704
ZSCAN9,0.004300187290225764
ZKSCAN4,-0.1817462093172863
NKAPL,0.15469490526336055
ZSCAN26,-0.01569217571983235
PGBD1,-0.13676008299091835
ZSCAN31,-0.06541000384626468
ZSCAN12,-0.03292041824155097
ZSCAN23,-0.10229942134793771
ZBED9,-0.15946684598447886
LOC106504234,-0.18941664349960727
UBD,-0.17263428875105263
OLF42-3,-0.04775822046797854
GABBR1,0.16396590633699445
MOG,0.1921798516255096
ZFP57,-0.05145461353915805
ZNRD1,-0.12025408094368416
PPP1R11,0.07959899351087464
RNF39,-0.05905887134126758
TRIM31,-0.14099348158104635
TRIM40,-0.07543199455313314
TRIM10,-0.2104856553758783
TRIM15,-0.07031730175970086
LOC110261490,-0.15321594221179607
TRIM26,0.10392819907075812
LOC100154127,-0.08654779648008652
SLA-1,0.1354912489868555
SLA-5,-0.14320182599151288
LOC100515902,-0.2060755557467184
LOC100513601,-0.005392666052407166
SLA-2,0.1440767420427473
LOC110261491,0.11440096233159801
SLA-3,0.13244186264029525
TRIM39,0.16512750265973167
RPP21,-0.14261690605169053
GNL1,-0.023678633239361382
PRR3,-0.08574993249812621
ABCF1,0.06539016137389864
PPP1R10,0.0744998264848728
MRPS18B,-0.21740554150258132
ATAT1,0.24033762013791965
C7H6orf136,0.054588468601151255
DHX16,0.10074737062993348
PPP1R18,-0.20389092552724578
NRM,0.025875951152873264
MDC1,-0.1009031465414125
TUBB,-0.20579078105315818
FLOT1,-0.15015467038661537
IER3,-0.044192953771663615
LOC102164321,0.04369658202861573
DDR1,0.005930432928599572
GTF2H4,-0.040038127534719074
VARS2,-0.09092685300733436
SFTA2,0.04369658202861572
LOC100520572,-0.04684664914447478
LOC110261492,-0.13070498963779018
PSORS1C2,0.1101589076064147
CCHCR1,0.21581665985556542
TCF19,-0.016956717577465554
LOC102165507,0.2223416911512701
LOC100153163,0.010354190355111148
SLA-8,-0.08896888085339262
SLA-7,0.08919779979500128
SLA-6,0.07401389707021244
MCCD1,-0.10066753024981959
DDX39B,-0.20171393620010322
LOC102161099,0.23802327720922345
ATP6V1G2,-0.17171210264648223
NFKBIL1,0.008014967662290207
LTA,-0.025470024790582815
TNF,-0.05202156268625968
LTB,0.013599479290649162
LST1,-0.1399415608198168
AIF1,-0.1765626616621893
NCR3,0.07074662988125323
PRRC2A,0.001856698446687191
BAG6,0.12121163751537614
APOM,-0.15412528961667132
C7H6orf47,-0.07303080712222614
GPANK1,0.08473178850671899
CSNK2B,0.18134784439964904
LOC106504367,-0.02696384080790025
LY6G5C,-0.14145287445401966
ABHD16A,0.15994285189999818
LY6G6F,-0.04684664914447479
LOC110261493,0.1737402539614118
LY6G6D,-0.008803938504496713
LY6G6C,0.13231366663897545
DDAH2,0.12433811342687068
CLIC1_1,0.022292846744270303
MSH5,-0.12974278500213213
VWA7,0.06656812687600716
VARS,-0.02888806373500241
LSM2,0.22358290640302503
HSPA1L,-0.21505004623766877
HSP70.2,-0.028202579493919216
LOC100624113,-0.011464509962027539
NEU1,0.111574899137292
SLC44A4,0.16616425583304842
EHMT2,-0.0036716028270636775
ZBTB12,-0.0876667270139085
C2,-0.2264375311584458
CFB,-0.16638425096390203
NELFE,0.0765234356039069
SKIV2L,0.0499530979879459
DXO,0.14556052516421705
STK19,0.14910926512515627
C4A,-0.059549533743758515
TNXB,0.170752574241995
ATF6B,0.08905075447485288
FKBPL,-0.18586612498908767
PRRT1,-0.03078882801830346
PPT2,0.17478978820426935
EGFL8,-0.09944930855231492
AGPAT1,-0.06110485900235143
RNF5,0.02489045605764449
AGER,-0.04032235732896458
PBX2,0.16923641025450237
GPSM3,-0.024713848846383536
NOTCH4,-0.17663281425542265
LOC100512174,-0.10950764070078678
LOC100155579,-0.07346952226362916
LOC106507398,-0.09173512950262398
LOC106504370,-0.24595319929353168
LOC106504368,-0.21588085341008806
LOC102158214,0.024601357124839615
LOC100513868,-0.12745401182336283
LOC100513291,-0.14577452899440213
BTNL2,-0.1161539832721809
SLA-DRA,-0.13072100611242068
LOC110261498,-0.016197561891395457
LOC100153139,0.09558954617437383
SLA-DRB1,-0.09297157477621981
SLA-DQA1,-0.13246059992428305
SLA-DQB1,-0.07746816678360068
