,Z1
OLFML2B,0.80637466337966
ATF6,0.11762086202072328
LOC110260306,0.132900515364633
DUSP12,0.13902077636627866
FCRLB,0.6183410956321855
FCRLA,0.2888283825111295
FCGR2B,0.619261369808993
FCGR3A,0.4634813365749495
TRNAG-UCC_1,0.42265099312834115
LOC110260308,0.45541748682287037
HSPA6,-0.008035387144537678
LOC110260307,0.5007781938932754
CFAP126,0.12328530438622859
SDHC,0.11966370151938138
MPZ,0.5421615410578282
PCP4L1,0.08362770694893767
NR1I3,0.49630027621266826
TOMM40L,-0.4501589546199018
APOA2,-0.19110259656050083
FCER1G,0.034738254937636326
NDUFS2,-0.6056961748521814
ADAMTS4,-0.18375873552697863
PPOX,0.5149671613883244
B4GALT3,-0.4581238407154242
USP21,-0.14504585804032966
UFC1,0.24530442201914704
DEDD,-0.554895332842929
NIT1,-0.7880073272544297
PFDN2,-0.38789782733861666
KLHDC9,0.19258781249265375
NECTIN4,-0.058189228066547694
ARHGAP30,-0.3827495565223171
USF1,0.592009658733898
LOC106510114,0.32133465748771595
TSTD1,-0.11268345002905926
F11R,-0.735723537745147
LOC110255228,-0.07730370562627091
LOC100736733,0.5693923692742078
LOC110260309,0.14306618816402822
LOC110260310,0.42653044539032
ITLN2,0.40573185499956826
CD244,-0.004720622247933209
LY9,0.3883618852661584
LOC100156074,-0.29757046302936485
LOC100154053,-0.601711936719344
CD48,-0.1358249417784968
SLAMF1,-0.02271228729529845
CD84,0.44844396943103415
SLAMF6,-0.1441395046976878
VANGL2,0.8217046568385507
NHLH1,-0.3190610980878026
NCSTN,-0.516369137625286
COPA,-0.7163276467449287
PEX19,0.6298676439459263
DCAF8,0.7031382575534839
PEA15,-0.5071066920738232
CASQ1,0.46580641672207973
LOC100157711,0.08154573508713447
ATP1A2,0.3694593575896842
IGSF8,-0.618238985886686
KCNJ9,0.8346346985245995
KCNJ10,-0.4017505240291783
PIGM,-0.4723606144117869
SLAMF9,0.5264421590248216
IGSF9,-0.0803149378169142
TAGLN2,-0.3344783084012718
CFAP45,-0.3545782452993874
LOC100514765,-0.2657835833525415
SLAMF8,-0.10920874396737645
FCRL6,0.7420256233684963
DUSP23,-0.2343573638445224
LOC110260311,-0.26896753515936045
CRP,-0.33648906763700914
CRP_1,-0.4924188737790324
LOC100520241,0.3628609221691656
LOC100155689,0.16438909053305834
APCS,-2.0052555398326342e-31
LOC100739219,-0.19110259656050083
FCER1A,0.5466634253613162
LOC100517891,-0.6152197552688516
ACKR1,-0.02572513635937358
CADM3,0.7326228134553208
LOC100156073,0.7180155507758381
LOC100154852,-0.20807207300421654
LOC100156472,-0.30997301526615667
LOC100157689,0.5601900177041781
LOC100152848,0.6816557839847401
LOC100522736,0.8059215265263272
SPTA1,0.7792169723887024
LOC106510122,0.5886066138840609
CD1.1,0.39017162297804947
CD1E,-0.41743895034645895
PCD1B,-0.15922115001412704
CD1D,-0.013610727258136335
KIRREL,0.6307009976769797
LOC106510123,-2.0052555398326342e-31
CD5L,-0.36464530686503044
LOC100152824,0.07702841740082003
LOC100158069,0.1628853037270681
FCRL4,-0.28705586508943276
FCRL5,0.4683462846883957
LOC100152036,0.7978448164867611
LOC110260316,-0.6545370454435753
LOC110260317,-0.31214482154373047
LOC100525572,0.515442283748555
LOC102161780,-0.5168873808615077
LOC102162420,-0.15046557053938564
ETV3,-0.48647572685367063
ETV3L,-0.19110259656050083
ARHGEF11,-0.557771853164941
LRRC71,0.7740817029151932
PEAR1,0.5896292355135795
NTRK1,-0.19110259656050077
INSRR,0.29188590009370996
SH2D2A,0.07696559418455205
PRCC,0.4120905085221323
HDGF,-0.36998846699804844
MRPL24,-0.06586865905845539
RRNAD1,-0.333326052308263
ISG20L2,-0.7639369145053314
CRABP2,0.06953572251771452
NES,-0.1573472410924335
BCAN,-0.04923068687292009
HAPLN2,-0.32860006844657436
GPATCH4,-0.1568357175106736
NAXE,0.5858655146449275
IQGAP3,0.6409181616581582
TTC24,0.5112575769173896
LOC106510129,0.7223764567137478
MEF2D,-0.43694566754718117
LOC102167529,-0.02134700181376309
LOC106510131,0.2710876194113238
RHBG,0.4540601575296043
TSACC,0.3958934085751769
CCT3,0.08187351299458229
GLMP,-0.14074878247127787
TMEM79,-0.10873357418841129
SMG5,-0.34405044130370754
PAQR6,-0.48417155897271835
BGLAP,0.5386117736878372
PMF1,0.17829556684804998
SLC25A44,-0.6008147000414596
SEMA4A,-0.680308629461804
LMNA,0.09872898279924112
MEX3A,0.3743626618351469
RAB25,-0.11771083970455942
LAMTOR2,0.7130565379362988
UBQLN4,-0.5169425002258722
SSR2,0.6765017035663007
ARHGEF2,-0.08200740506000048
RXFP4,-0.49106311501282773
KIAA0907,-0.28988936690480516
RIT1,-0.3535100340654924
SYT11,-0.17178995344238415
GON4L,-0.6066340337782498
MSTO1,-0.5179072663530772
LOC100525517,-0.07538346042117397
DAP3,-0.6719266512215578
ASH1L,-0.27476039927199275
RUSC1,-0.5004976093454384
FDPS,-0.08064445981701521
LOC102165794,-0.21238752043443693
PKLR,0.7354885175703612
HCN3,-0.3552694281483493
CLK2,0.572163446276261
SCAMP3,-0.7184686360149768
FAM189B,0.16787446434828263
GBA,0.1955314164150302
MTX1,-0.6470694441787864
THBS3,0.5676532179369506
LOC106510137,-0.07742519956698925
MIR92B,-0.3033337301351248
MUC1,0.05314798803224846
TRIM46,0.5747135797328076
KRTCAP2,0.3834463504595852
DPM3,0.5857644044756157
SLC50A1,-0.47970117455617883
EFNA1,-0.3538078508870993
LOC106510138,-0.39791347914982333
LOC102158536,0.42327189494177586
EFNA3,-0.32770149663735565
EFNA4,-0.25193226137851565
ADAM15,-0.035949164591944804
DCST1,0.10623834468689483
DCST2,0.2640160810843948
ZBTB7B,-0.6449437171836014
LENEP,-0.2699610104571013
FLAD1,-0.508510878877196
CKS1B,0.056290415386011955
SHC1,-0.3743874229431918
PYGO2,-0.2855727193762315
PBXIP1,-0.5423366569615921
PMVK,0.26636909804154896
KCNN3,-0.4322772328998133
ADAR,0.0787180140778635
CHRNB2,0.197011873294997
LOC110260318,-0.19110259656050083
UBE2Q1,-0.1495863924676092
TDRD10,0.15610643497157592
SHE,0.41943411532285513
IL6R,-0.1557586868401165
ATP8B2,0.06864522624828504
AQP10,-0.3174871167473494
HAX1,-0.8331881358463278
UBAP2L,-0.600385549755732
MIR2411,-0.3702340039076351
C4H1orf43,-0.23505607343519458
C4H1orf189,0.7594280284069327
TPM3,-0.7118748245177348
NUP210L,0.13838820957384104
RPS27,0.8470166364215499
RAB13,-0.5646931155842158
JTB,0.09756353256084038
CREB3L4,-0.13564336321105935
SLC39A1,-0.5900990068661893
CRTC2,-0.5861004114485032
DENND4B,-0.10625331298808743
GATAD2B,-0.2602161090800061
SLC27A3,0.3109088289060231
INTS3,0.5661428391693386
NPR1,-0.14296972981617173
ILF2,-0.6506601761089132
SNAPIN,0.04450833507823984
CHTOP,-0.6049954765551959
S100A1,0.227589185360208
S100A13,0.8026273802344144
S100A14,-0.29430317921285587
S100A16,0.1443570744003537
S100A2,-0.24787522607348778
S100A3,-0.5311314963628349
S100A4,0.22182945879155364
S100A5,0.28419949714371856
S100A6,0.2140372854441609
S100A7,-0.289509535758004
S100A8,-0.36361518382852814
S100A12,-0.401250650604665
S100A9,-0.5391870036411748
PPGRP-S,-0.30188146032750524
PGLYRP3,-0.3011650596460962
LOR,-0.1911025965605008
LOC110260466,-0.19110259656050077
LOC106510154,-0.4761000331275318
LOC100737840,-0.19110259656050077
LOC110255231,-0.3110575982652872
LOC100157968,-0.319073909461357
SPRP,-0.4684948844708008
IVL,-0.07742519956698923
LCE1F,-0.4552604339336563
LOC100513083,0.6183410956321854
TCHH,-0.17597479868332902
TCHHL1,0.6183410956321854
S100A11,-0.2374376911785847
S100A10,0.5586065222013686
C2CD4D,-0.48785239430096017
LOC110260324,-2.0052555398326342e-31
RORC,-0.5843639631542683
LINGO4,0.3733923662475763
TDRKH,0.0031623673234624783
OAZ3,0.5440996169723875
MRPL9,0.07553573822137445
LOC110260325,-0.07742519956698923
RIIAD1,0.48967353697151167
CELF3,-0.7152245467185263
SNX27,-0.16713497739328786
TUFT1,-0.3180455759279465
CGN,-0.4547253803364984
POGZ,-0.36015471786208386
PSMB4,-0.22961129887639203
SELENBP1,-0.32887932574082795
RFX5,-0.5268801691828698
PI4KB,-0.2795189140392397
ZNF687,-0.3917648581438611
PSMD4,-0.57306776361179
PIP5K1A,-0.4986416725327254
VPS72,-0.6592301272970156
TMOD4,0.11607325296128124
SCNM1,0.5835167510368515
LYSMD1,-0.6033958176066551
TNFAIP8L2,0.30283746256203087
SEMA6C,-0.353205091491532
GABPB2,0.5311041491494514
MLLT11,-0.6412975224070415
CDC42SE1,-0.6163867731066122
C4H1orf56,-0.6289211567056825
BNIPL,-0.1579672676542328
PRUNE1,-0.5378958731213767
MINDY1,-0.4529849707238728
ANXA9,0.2923312864825481
CERS2,-0.669641282654563
SETDB1,-0.6750124547335936
ARNT,-0.7013280266010795
CTSK,0.18049171911879908
CTSS,0.2296750031904569
HORMAD1,0.008534601304153455
GOLPH3L,0.10056977740702805
ENSA,0.21306385299689892
MCL1,0.08869490971743366
ADAMTSL4,-0.4597622033930108
ECM1,-0.20031285103008273
TARS2,-0.12357815974608108
RPRD2,0.13038877089027281
PRPF3,-0.5733286911813935
LOC110260326,-0.07742519956698922
MRPS21,0.22496852634706846
CIART,-0.18306667559964976
C4H1orf54,0.489735605431602
APH1A,-0.42237507500690175
CA14,-0.005586944270640021
ANP32E,0.19933893124751734
PLEKHO1,0.14767983319262806
VPS45,0.01672727733703966
OTUD7B,-0.10792192737797551
MTMR11,-0.07828576792542025
SF3B4,-0.6854331995345754
SV2A,-0.09063628991276435
BOLA1,-0.6665545207829905
LOC110260327,-0.24053112397303963
LOC106510170,0.0720081347374597
LOC100738859,0.2149445301046145
LOC100624086,-0.24433787828550935
LOC102162202,0.2921933528289815
LOC100738744,-0.06693675934474025
LOC100621389,-0.6420677584580897
LOC110255273,0.49597430919013213
LOC100155404,0.5012530061990688
FCGR1A,-0.7082886479360305
LOC100156977,0.44410872928048245
TRNAV-AAC_3,0.6425439367197835
LOC106510173,0.7146839070324825
HFE2,0.6183410956321854
TXNIP,-0.613984807092566
POLR3GL,-0.15499932433188662
ANKRD34A,0.016138719480436547
LIX1L,0.36266949674900917
RBM8A,-0.3923727341343777
GNRHR2,-0.13692209937085387
PEX11B,-0.20975393943242543
ITGA10,0.05808653058015628
ANKRD35,-0.6419436633019735
PIAS3,-0.6005749291788068
NUDT17,0.3495505918080419
POLR3C,0.22952536139408009
RNF115,-0.13501359823615883
CD160,-0.1911025965605008
PDZK1,0.47233401542835507
LOC100154179,-0.09954455423643514
GJA8,0.2219454012354369
GJA5,-0.1772146190961384
ACP6,-0.13513770955095566
BCL9,-0.6683243346536737
CHD1L,0.02665268473728405
LOC110260332,0.3425566703702537
LOC102165383,0.6183410956321855
FMO5,-0.19745382256834745
PRKAB2,-0.14023069576069955
LOC102166500,-0.6010595766788207
TRNAQ-CUG_3,-2.0052555398326342e-31
LOC100519022,-0.41332738343676845
LOC100517759,-0.19110259656050083
LOC100624559,-0.5248105101049646
LOC100157002,-0.6722412297638075
LOC110260433,0.7981309768326592
LOC106508402,0.3939132523460477
NOTCH2,0.21800181354028073
LOC106505207,-0.3458214868824364
LOC102159389,-0.3146409501996097
ADAM30,-0.21866584602547715
REG4,0.05168725363160931
LOC110260333,0.5020123766377185
LOC100156167,-0.2979515515029605
HMGCS2,0.540865247569922
PHGDH,-0.4365654084320733
ZNF697,0.6691823141444978
HSD3B1,-0.3850089229626355
HAO2,0.07671518176466274
WARS2,0.025641280545556006
TBX15,0.5010865636170426
SPAG17,0.2728312309816998
LOC100155374,-0.018031140734071693
WDR3,0.4087118089059072
GDAP2,0.30589458345675236
LOC106510178,-0.21622781676895875
LOC110260335,-0.2391482473736252
LOC110260336,-0.14417893187799352
FAM46C,0.7761029235654913
MAN1A2,0.07755105011486157
VTCN1,0.646413512787075
TRIM45,0.46161412169555105
TTF2,-0.6627879483863208
CD101,-0.049572414702474976
PTGFRN,0.08270621580369295
LOC110260470,0.08654174188450936
CD2,0.13517538406376406
LOC106510184,-2.0052555398326342e-31
IGSF3,-0.3606228823351609
CD58,-0.6251227928303501
LOC100511379,0.32657113762889445
LOC110260339,-0.3033337301351248
LOC110260338,-0.8201663684428397
ATP1A1,-0.593363245946883
LOC106508382,-0.33530087824486154
LOC106510188,-0.289509535758004
MAB21L3,0.052635777326468514
LOC102165891,-0.2895095357580039
SLC22A15,0.13709757877025672
LOC102165975,-0.5181621017934948
NHLH2,-0.21238752043443693
CASQ2,-0.0428786737876376
LOC110255190,-0.10316520998659678
VANGL1,-0.17616817899460085
LOC102166460,0.5542171984743677
LOC110260471,-0.19110259656050083
NGF,-0.7400957323586139
TSPAN2,0.6019459175712402
SYCP1,0.16405306453245605
SIKE1,-0.09542928981237733
CSDE1,-0.27163207635747727
NRAS,-0.17304030371946838
AMPD1,-0.3119248194634599
BCAS2,0.1864278941970779
LOC106507446,0.8006637617629724
TRIM33,0.22044544859840576
LOC110260342,-0.1911025965605008
SYT6,0.49755816192950675
LOC102157897,0.1231145628618239
OLFML3,0.7726201221132356
HIPK1,-0.4065072624226771
DCLRE1B,0.27762229618244527
AP4B1,-0.2337659336591229
BCL2L15,-0.46145751371159044
PTPN22,0.4204561954950266
RSBN1,-0.633138790431726
LOC110260436,0.4141716841496633
PHTF1,0.6728091452141519
MAGI3,-0.7270228902043288
LOC106507448,-0.5793712450926808
LOC110260435,0.25476745161922654
LOC110260343,-0.2895095357580039
LRIG2,-0.08748685128714828
SLC16A1,0.13029764486317405
LOC100156854,0.46595391102137745
LOC100519023,0.6183410956321855
FAM19A3,0.7650446448769412
PPM1J,0.5917733451125485
RHOC,0.044693144426247555
MOV10,-0.13018522305511565
CAPZA1,-0.662911745520071
ST7L,0.3782862481933373
WNT2B,-0.020937401948453893
CTTNBP2NL,-0.5638793223662629
LOC106507453,-0.11802001697600861
LOC110260344,0.5357912918703459
LOC102157799,0.30678834444811265
LOC102157576,0.3981576204883561
KCND3,0.3909997247499688
LOC110260345,0.6183410956321854
LOC110260346,0.4584451199557542
DDX20,0.6017727279486818
FAM212B,-0.061034699993057606
RAP1A,0.31602148082534165
TMIGD3,-0.28950953575800403
ADORA3,-0.45040060463314924
C4H1orf162,0.33390416323016286
ATP5F1,0.6864064414045217
WDR77,0.43076683033604707
OVGP1,-0.44854574781567713
LOC100523736,0.7006974310219326
LOC100621421,0.31180510537908324
PIFO,0.601663250221254
CHIA,0.5387907067552429
LOC102160057,0.4824967837144181
CHI3L2,-0.3843736068237421
DENND2D,-0.43179533665493
CEPT1,-0.054904473147988575
DRAM2,0.46695006950617046
LRIF1,-0.33325703573737525
CD53,0.40726501431121853
KCNA3,-0.7019988375097166
LOC110260347,0.7734629033897076
KCNA2,-0.3213326196841788
LAMTOR5,-0.592224866508963
SLC16A4,0.4344658152241978
RBM15,0.4466033550620413
KCNC4,0.42498325887421196
SLC6A17,-0.5854292590395226
UBL4B,0.6183410956321855
LOC106510199,0.3515104123359596
ALX3,-0.3033337301351248
STRIP1,-0.7241135572952981
AHCYL1,-0.7387141048430971
CSF1,0.3501011497070751
LOC102165594,0.43167244028298146
EPS8L3,0.2712029466328765
GSTM3,0.7184087498780563
LOC102165301,-0.4132325665770928
LOC106510200,-0.23697072289226967
LOC110260350,-0.13251390927302326
LOC110260352,0.5781229627337099
LOC110260348,-0.14978676490794174
LOC110260355,0.24681191430524638
LOC110260351,0.1834943870598139
LOC110260353,-0.2077404742431917
LOC780435,-0.013761377742282727
LOC110260354,-0.5446789355818316
AMPD2,-0.7872858470980417
GNAT2,-0.7213379038094858
GNAI3,0.38438261819797503
AMIGO1,-0.3927786417104656
LOC100624950,-0.5781222735244065
ATXN7L2,-0.04643906568451936
SYPL2,0.8010146911923137
LOC110260359,0.42275288644575537
LOC102167065,-0.2459762669839743
PSMA5,0.7204412440134632
SORT1,-0.1446691154031408
LOC110260358,-0.10198921572926149
MYBPHL,0.5366103291424624
PSRC1,0.21379339893688432
CELSR2,0.44527585147237025
SARS,-0.6962527975850444
KIAA1324,-0.3017405494956312
C4H1orf194,0.802167556046053
TMEM167B,-0.1886941996123912
TAF13,-0.5483621844861798
WDR47,0.24915382992792479
CLCC1,-0.3714069397957549
GPSM2,0.014513913206788798
AKNAD1,-0.48237016106687497
STXBP3,-0.5504508444156728
FNDC7,-0.31170651883367195
PRPF38B,-0.5450019054791466
LOC102160506,-0.4958524885151488
HENMT1,0.08997541772888795
FAM102B,-0.5921532502173882
SLC25A24,-0.34515210155868836
LOC106510205,-0.2364095566127172
LOC106510207,-0.28950953575800403
VAV3,-0.5348677730048715
LOC110260360,0.25982178379729826
NTNG1,0.5375994073548143
PRMT6,0.6603705599358944
AMY2,-0.19110259656050083
LOC100521789,-0.4983645573797111
LOC100522672,-0.41714576324437086
RNPC3,0.11394302930812393
LOC110260368,-0.19110259656050083
COL11A1,0.11350735006229293
OLFM3,0.6180160716512899
LOC110260370,0.4858687376879796
S1PR1,0.026301821665804526
LOC110260372,0.6183410956321853
LOC102163888,0.5643497517121847
LOC106508363,-0.5104690087974542
DPH5,-0.18272496206780292
SLC30A7,-0.6368115827438706
LOC110260373,-0.2234127394181638
EXTL2,0.5668856401143657
VCAM1,-0.04835420031327653
LOC106507457,-0.07742519956698923
GPR88,-0.559143572574518
CDC14A,-0.4095269582994028
RTCA,-0.4726985036442807
DBT,-0.11908909794632028
LRRC39,-0.07742519956698922
TRMT13,0.6391934780112429
SASS6,0.3101165482576278
MFSD14A,0.12658256108300706
SLC35A3,0.17408742740818578
LOC110260374,-0.1911025965605008
AGL,0.6037598604141602
FRRS1,-0.11679200607979617
PALMD,0.24769410181353627
LOC110260438,-0.5768415890879254
PLPPR5,-0.40209964174172763
PLPPR4,-0.717967635720909
SNX7,-0.268566374405332
LOC102158069,0.569440261407893
DPYD,0.7229127283620252
LOC110260441,0.7320792782884032
LOC110260440,0.08972326753357818
PTBP2,0.6218497569611912
LOC106510222,0.2823292965435645
LOC110260377,-0.19110259656050077
LOC110260376,-0.1911025965605008
RWDD3,0.6682986982386889
LOC106507459,0.6126682405935195
TMEM56,0.12883591313725437
ALG14,0.5588812283772819
LOC106507463,-0.20588477734120095
CNN3,-0.3407545936338302
SLC44A3,-0.43875760404441955
LOC106508578,0.785552346914108
F3,-0.018024139794900876
ABCD3,0.2705120019095294
LOC102161678,0.7073598913937146
LOC110260378,-2.0052555398326342e-31
LOC102161380,0.38281634374937507
ARHGAP29,0.6813081491844943
ABCA4,0.36789632974415853
GCLM,-0.3541128652666411
DNTTIP2,-0.40022607913534586
LOC102161901,-0.0314450427545194
TRNAR-UCU_3,-0.21238752043443695
LOC102159537,0.2047291072553606
BCAR3,-0.5842149475868009
FNBP1L,0.6923857881691073
DR1,-0.3246304411833089
CCDC18,-0.6935962409031311
TMED5,0.2751990672614252
MTF2,0.7412502773675264
FAM69A,0.650720334158363
RPL5,0.6950367363008575
EVI5,-0.05914058346748585
GFI1,0.3315662714384774
LOC110260382,-0.2630762218700964
RPAP2,0.7272298536300873
GLMN,0.7299222411190684
C4H1orf146,0.0807750876093839
KIAA1107,-0.7425746691279186
LOC100620892,-0.62172839004264
EPHX4,0.17258612242544652
BRDT,-0.19110259656050077
TGFBR3,-0.03616153096603378
CDC7,-0.3657767000140205
LOC106510230,0.3166475489827116
HFM1,0.30615293047645054
ZNF644,-0.05858128234126658
LOC100621315,-0.4916226933879693
BARHL2,0.5626855218617975
LOC110260385,-2.0052555398326342e-31
LOC100737600,-0.3357082967777686
LOC110260387,0.07983530340401768
LOC110260386,0.0865338913238714
LOC102159118,-0.05124439745091441
LOC110260388,0.45656809271293486
LRRC8D,-0.4695196864561167
LOC110260389,0.5286270511612481
LRRC8C,0.7156729046183368
LOC102161056,0.3534219495762177
LRRC8B,-0.4862851761610205
LOC100523310,-0.013781352753732354
LOC106510239,-0.4850498517054661
LOC102161784,-0.09856372561427779
LOC100523492,-0.42236192554331486
LOC100523668,-0.1976341558024312
LOC100155195,0.46609561057109095
GBP2,0.26162494386879254
GBP1,0.21235063562413936
KYAT3,0.5328539856087936
GTF2B,0.565216700890365
PKN2,0.47326770688256053
LOC110260442,-0.5357176887327829
LOC110260443,0.38901152020222035
LOC110260444,0.4244112466296574
LOC110260445,0.015386727830373037
LOC106510246,-0.6993595439274378
LOC110260391,0.498338654341257
LOC110260390,-0.19110259656050083
LOC110260392,0.3813936113787988
LOC106510248,-0.21238752043443693
LOC110260393,-2.0052555398326342e-31
LMO4,0.6507275728828406
LOC110260394,0.16019767709655403
HS2ST1,-0.39242000108603703
SELENOF,0.6972959542754916
LOC110260492,-0.19110259656050077
SH3GLB1,-0.06844525555972575
ODF2L,0.05960720701474881
LOC100512780,0.6288311783570284
CLCA4,0.47105251910811335
LOC106510251,0.19404339383376068
CLCA1,-0.25628676272768
CLCA2,-0.37874604496939657
LOC102167089,0.1381449747045756
COL24A1,0.2446846239317187
ZNHIT6,0.5515069210779351
CYR61,-0.18718100005082416
DDAH1,-0.02602439722919153
LOC106505295,-0.49566755670529333
BCL10,-0.5572510469685871
LOC106505545,0.5409816814926518
C4H1orf52,-0.020346260727357138
LOC106505390,0.2847154379412262
SYDE2,0.6752187906895875
WDR63,0.13976471669747703
MCOLN3,-0.19110259656050077
RABL2B,-0.03506812091310661
SHANK3,-0.09085034411854134
ARSA,-0.22874949803083425
MAPK8IP2,-0.4130504469035048
LOC102161600,0.2649111882982614
CHKB,-0.10823444007870706
CPT1B,-0.04208186305585934
SYCE3,-0.502238843389972
SCO2,-0.08751026043947077
NCAPH2,-0.47267762945729774
LMF2,-0.621207562346969
MIOX,0.4550362592778725
ADM2,0.5391886567426888
SBF1,-0.7681956364290549
PPP6R2,-0.21238688862509236
DENND6B,-0.28504219500763633
PLXNB2,-0.3560648506508167
MAPK11,-0.3236193159150727
MAPK12,0.6768454919279537
HDAC10,-0.4864704900733478
TUBGCP6,-0.06319261804492671
SELENOO,-0.7126191534205637
TRABD,-0.5122712558629828
PANX2,0.16870862692856237
MOV10L1,0.4616942224472752
MLC1,-0.2896674273994829
TTLL8,0.28038062789169077
IL17REL,-0.1632978265586391
PIM3,-0.40745301568975767
CRELD2,-0.6682557191895968
ALG12,-0.18417682262203328
ZBED4,-0.7528564822234174
BRD1,-0.7258120685740082
LOC106506827,-0.07742519956698923
FAM19A5,-0.8035200654857516
TBC1D22A,-0.13335161212320318
LOC106509266,0.0738681108232716
LOC102160504,0.4000411544919993
CERK,-0.35110903169669433
LOC110260608,-0.1694171418580065
GRAMD4,-0.474758146543436
LOC110260609,-0.5576332671281639
LOC110260610,-0.11497779159195062
LOC102159820,0.2632047507614305
TRMU,-0.5005558677752068
GTSE1,0.336970202423873
TTC38,-0.08120553436714278
PKDREJ,0.35693276963085085
CDPF1,-0.40626522694762096
PPARA,-0.5982033480668831
LOC110260611,-0.38481483014810436
LOC110260612,0.5805283541358043
LOC106508707,-0.2748192001084794
WNT7B,-0.35764989031757766
LOC106510257,0.48386038098140727
ATXN10,0.1093553956004695
FBLN1,0.8301374982462965
LOC102160181,-0.20107471614432698
RIBC2,-0.2742574204223261
SMC1B,-0.7379124360717938
FAM118A,-0.664123882470188
UPK3A,0.7736301673224899
KIAA0930,-0.3993287987244658
MIR1249-1,-0.37017140218473
NUP50,-0.192020504829797
LOC102161421,-0.2881961551342595
PHF21B,0.7600573320579234
ARHGAP8,-0.33589702031628604
PRR5,-0.3793620556831805
RTL6,-0.48320891800065047
KIAA1644,0.09051402735233821
PARVG,0.4331624517176309
LOC110260614,-0.6690961819816691
PARVB,0.0963684918320793
LOC110260615,0.6183410956321855
SAMM50,0.47972252683109934
LOC110260616,-0.19110259656050083
PNPLA3,0.06676418597342004
SULT4A1,-0.10848695947436979
EFCAB6,-0.0990239027856839
LOC110260617,-2.0052555398326342e-31
MPPED1,0.4043566337683668
SCUBE1,0.5471438113900232
LOC110260618,0.613774347929772
TTLL12,-0.201399571678323
TSPO,0.3016896885517222
MCAT,-0.18050830075191834
LOC100620827,0.15494978202760235
TTLL1,0.4101851621909166
PACSIN2,-0.7853809012692512
LOC110260619,0.6258676188369707
ARFGAP3,0.49627688386084756
LOC110260620,-0.3870385659132707
LOC102166296,-0.45541929595585673
A4GALT,-0.17429606921128038
LOC100524254,-0.26398441433093645
POLDIP3,0.003069270454675664
RRP7A,-0.31097141599098976
SERHL2,0.15939670247545512
LOC110260621,-0.28950953575800403
LOC110260622,0.5916148241219776
NFAM1,-0.4305592255854887
LOC106509193,0.621060801245989
TCF20,-0.360897141113829
CYP2D25,0.06494473176955712
LOC110260835,0.7323400905469737
LOC110260623,0.6431434240829675
NDUFA6,-0.026197589499351914
SMDT1,0.46394703453682934
FAM109B,0.18485972226587177
NAGA,-0.231865938344992
LOC100738033,-0.5516169843459666
SEPT3,-0.5627277826664603
CENPM,-0.5370822111147042
TNFRSF13C,-0.019813715417286132
SHISA8,-0.4960141653790683
SREBF2,-0.18928199165979137
MEI1,0.12607727151076603
SNU13,-0.09785292951112874
XRCC6,-0.5054399213266286
DESI1,-0.7440994504120125
LOC110260626,-0.5457878345324316
PMM1,-0.0411671562354875
CSDC2,0.05231644570506311
LOC110260630,0.16100241395519962
POLR3H,0.3191293717199267
ACO2,-0.2771821883208272
PHF5A,-0.6217344889811085
LOC110260629,0.21022609673905496
TOB2,-0.26772671966445566
LOC110260631,-0.19110259656050077
TEF,-0.33062350823549924
LOC110260634,0.19511752873734908
ZC3H7B,-0.6872850916419129
RANGAP1,-0.6167001556927549
CHADL,-0.7848265509469302
L3MBTL2,-0.6123606997839023
EP300,0.5129635357377768
LOC110260836,0.631599897084151
LOC110260637,-0.36425163508670594
RBX1,0.24364794727615588
XPNPEP3,-0.5909785359283858
DNAJB7,-0.3754776187252939
ST13,0.397051383366557
SLC25A17,-0.6958263814814045
MCHR1,0.26454895281241564
MKL1,-0.7058660427639571
SGSM3,-0.5672529364947275
ADSL,-0.48273280586914574
LOC106507467,-0.24058520922910992
TNRC6B,0.09413508601286014
FAM83F,-0.5858676208807116
LOC110260640,-0.4605236754170396
GRAP2,0.14423550353366893
ENTHD1,-0.4244195797302669
CACNA1I,0.4886080432284775
RPS19BP1,-0.6841076053277139
ATF4,-0.49543924639034526
MIEF1,-0.449764310609469
MGAT3,-0.24904410748359404
TAB1,-0.3450416171845879
LOC110260641,-0.5424553760373336
SYNGR1,-0.2760780947191628
RPL3,0.3685312062694652
LOC110260642,-2.0052555398326342e-31
STEAP1,0.09288294128591801
LOC110260643,0.5638680597744589
CBX7,0.012204422449640595
APOBEC3B,0.5180928464265239
CBX6,0.11276339707627209
NPTXR,-0.6114723233026307
DNAL4,-0.4855884243708469
SUN2,-0.7023580020275106
GTPBP1,-0.48700626046143686
JOSD1,-0.6897173741474726
TOMM22,-0.13595858597078703
CBY1,0.5215556923938505
FAM227A,0.6700209509099355
DMC1,-0.07742519956698926
DDX17,-0.7755809684763235
KDELR3,0.21736017525091245
LOC100523244,-0.5242719684796072
TMEM184B,-0.8202010768080594
MAFF,-0.3720835007177197
PLA2G6,0.25010785463839413
BAIAP2L2,-0.39708986269003155
SLC16A8,-0.33008939159746153
PICK1,-0.1948102342777365
LOC106510270,-0.4823021667373544
SOX10,-0.4024150799498803
POLR2F,0.3153671958429538
C5H22orf23,0.04764320084926382
MICALL1,-0.2826509220369886
EIF3L,-0.1498585854795359
ANKRD54,-0.40111790038149514
GALR3,-0.10734340949982737
GCAT,-0.030416289173201314
LOC100510904,-0.6912367049341908
TRIOBP,-0.6774470312353957
NOL12,-0.518410772183422
LGALS1,0.8378823674037401
