"","C001I","C001K","C002I","C002K","C004I","C004K","C005K","C006I","C006K","C007I","C007K","C008I","C008K","C009I","C009K"
"RP_neg_929_6109a7_933",8.12412131182919,14.8242626750854,10.3674147512468,20.9550091709387,14.6340168956841,17.3540771630338,12.1036156563945,12.6871569441389,16.1631386048059,10.9901039638575,14.9858419370033,10.3241805466187,18.7329358525995,10.7632123668144,14.32678056761
"RP_neg_931_57745a10_099",15.36768775627,12.9659646102721,15.4401878782682,12.9316608988523,14.5651020783603,11.3100446796475,11.8221724614762,14.3314068407754,10.2167458581953,15.7376962665786,14.6680539546696,15.7002771456882,14.1737552021047,14.4829339728023,10.2384047393251
"RP_neg_935_5614a14_808",17.0833650540458,7.51569983828404,18.4455807132509,7.77478705960117,15.3030315278608,NA,7.33091687811462,14.3084101391441,7.71424551766612,17.2523974890493,9.06877827798541,17.6122853938648,NA,15.4461140421432,9.65105169117893
"RP_neg_939_49622a9_089",15.3491429800472,12.6059424396254,14.9317993820662,13.5336947405408,18.1376115873465,15.2078532072343,13.7852481059455,15.4674463456069,13.7844303674846,15.597005002607,14.0075529346137,15.3279034513877,12.6368511566265,17.3044850171883,15.3743942568507
"RP_neg_941_51288a8_637",17.7088683402117,15.482114671488,17.4193512478466,17.7223606213138,20.589174735963,19.1312541044549,17.9686780417092,18.6121341804233,17.3220425619986,18.7882627036936,17.1535619272449,17.5806560548474,16.1368509678224,20.2251309292157,19.7744299700053
"RP_neg_943_4917a6_865",12.0734721539765,11.3706874068072,12.3665954260714,11.9844184588011,15.0007482744114,13.5186531556734,12.3828941688921,13.4016795259825,12.2091487103557,12.7344979416926,11.7163907894977,13.0591754379151,12.5833178681375,14.1709421685822,13.9674064043118
"RP_neg_947_47699a8_768",13.120399895989,11.0182001788132,12.5410966153495,13.0608647765635,15.6071569024818,13.9652431725569,13.5877775163282,13.9326761338652,12.2491134527137,13.7167123053125,12.2977760628941,12.7615512324445,11.8974673417219,15.5570448092836,15.2768877263855
"RP_neg_947_6106a10_094",19.8880475572241,17.832840578866,19.4806738576635,17.5345840614145,18.9432016011473,16.7266838302445,16.9668321121677,18.3379963938512,16.4102857129728,20.0497222762093,18.988903767909,19.5572729710725,18.3674531457,17.4896990306071,16.7188137889621
"RP_neg_947_61127a9_982",16.7215264640075,14.9231417506213,15.7691663301448,14.7563999525934,12.8099690471761,13.6666678406904,13.5527891570193,13.6235386034899,13.0010562746348,16.7627842885636,17.0462927253777,15.3225619524664,16.2609746477936,12.4398308839814,13.2051823262286
"RP_neg_951_59198a7_934",7.70735913208088,13.6765080795245,7.97727992349992,17.6774925512324,13.3564519702218,15.7297800429559,10.1598713367784,11.9091430473399,14.8524319739925,10.2227949028681,13.8246604678888,9.25029841790633,16.2591731629642,8.37937836707126,13.2989217409698
"RP_neg_955_4903a8_95",12.5938579388582,9.51569983828404,12.380731612683,11.2179576978641,14.4696418172395,12.5653401272085,10.8811139606751,12.5910547740368,10.0914353863236,12.3567270574646,10.4928546201747,11.7644569636199,9.30606168942834,13.8911191511527,12.1755495506362
"RP_neg_955_49054a7_798",12.5063075811003,10.8129794712515,12.0454183970308,13.0201118390881,15.8840035308519,14.5043845250562,12.2033480029798,13.5788443915582,11.6991386252759,12.3412408205387,11.9461752407236,12.4926043043867,10.9665054519057,14.8553551717525,14.8393022219005
"RP_neg_957_50677a7_3",12.3091921069599,11.1150436501617,11.7972562175098,13.2864133693703,15.2449955448936,14.4219333193101,11.8672787397097,12.6040898614692,11.6943578872215,12.0433691139577,11.6523968614777,12.252369767926,11.2673719312653,14.3618067331233,14.0081659716391
"RP_neg_957_50775a8_477",14.4074005540686,12.4688785538194,14.1630206395808,14.4341721012904,16.9840178523666,15.6648638992498,14.5214777563578,15.1095858323124,13.7767414433999,15.0481036710929,13.9041641827424,14.149985220736,13.117480772833,16.7247136806811,16.3097250239299
"RP_neg_957_59485a10_204",15.6653359171852,16.9631896101589,16.0143910376809,16.9366609409723,13.1743015444676,14.8983179595439,15.1089327705501,13.5704486998258,14.3710278818851,16.5534193055543,18.3231031520379,15.4060388786104,17.966009688153,12.9264813239664,15.0404609709566
"RP_neg_957_63055a10_272",13.4956052311908,16.8097932450489,14.1930632791304,16.5354880223638,13.1777309670333,15.0804011774162,15.2629023171113,13.0756462731535,14.1702380523366,14.510393311044,18.2099054697089,13.3534225436147,18.2290534850347,13.3597495603223,14.6698815883177
"RP_neg_957_70374a10_418",12.3120320587449,10.8193807908646,13.1579784499454,9.4262647547021,13.8619592400183,9.96578428466209,10.6987046667703,14.7945681698647,9.10852445677817,13.9091430473399,12.6963155588928,13.9694764621198,11.7817695118631,14.6440815932657,9.82813648419411
"RP_neg_959_4859a6_152",9.83447104998422,8.51569983828404,9.13955135239879,8.48784003382305,10.5018371849023,7.467605550083,8.5077946401987,8.8703647195834,7.35755200461808,8.34429590791582,9.73978060977326,9.25974326369078,7.37503943134692,9.41151098801207,8.98013957763916
"RP_neg_961_61005a11_755",16.6118317059846,8.25738784269265,16.2419086899363,7.99435343685886,17.6873004955443,8.70043971814109,8.06608919045777,16.5240825358599,8.17990909001493,17.0261451696104,NA,16.9551276896311,NA,16.5978052429293,7.37503943134692
"RP_neg_963_62604a12_064",14.4113785760033,8.61838550225861,14.6796450323457,NA,15.444756089695,8.0389189892923,7.92481250360578,14.4577014993465,8.55458885167764,14.9825925723486,7.94251450533924,15.3471368827143,7.70735913208088,16.6966279966757,NA
"RP_neg_969_50604a9_684",12.7498694273968,8.11894107272351,12.4711671337244,10.7498694273968,13.9937345010919,12.6899979714194,12.5620038636516,12.7988767681333,12.0077281146323,13.0667619323869,12.4911014969165,12.6359447987887,11.2203783276952,14.0845592822109,13.3342732853072
"RP_neg_971_60974a9_967",16.3326310199247,15.2038832548892,15.3210472748827,15.0324332183269,13.9893057923069,14.1059085085712,14.0115767031762,14.5282709540339,13.4430730423887,16.6045387510937,16.9730582887912,14.7942127699831,16.6430529035139,13.8146825939586,13.8650566072804
"RP_neg_973_62622a10_103",15.8180328742275,16.7615382472996,15.3415535698172,16.6793976260139,15.6411485974112,15.2521849468237,15.672121433481,15.2447354626028,15.0548162639337,16.2455527062557,18.034874172614,15.9263886623497,17.8632304490536,14.8271441909843,15.4687513039811
"RP_neg_977_48712a8_635",13.721740054213,11.8269456504155,13.8924479493106,13.8833115163793,15.915155796364,14.7430461762267,13.7845326101437,14.6797549770981,13.2091487103557,14.5055634763606,13.1059085085712,13.4775053173697,12.1786648510065,16.0220860091325,15.2944053623366
"RP_neg_981_50702a8_969",13.6793701338024,8.95419631038687,14.0482314167024,11.1324997296285,15.8177581441511,13.8361490042455,12.3523193548468,13.8335819305417,11.2027360432502,12.8697866009458,11.6995724532873,13.1023038172126,11.3520434257954,15.2012050072995,13.627419886998
"RP_neg_981_50708a9_144",14.2691266791494,7.54689445988764,8.8008998999203,7.58496250072116,19.0400702773403,15.3721848964864,9.81057163474115,13.9603640088778,8.34429590791582,12.9106427304696,10.3185428097027,13.625366390626,10.2749604721406,16.4621347782193,14.2234738359439
"RP_neg_985_50134a7_52",10.6384359139905,9.92332748541919,7.54689445988764,9.87498134765377,14.3834343018228,15.6559219776487,11.2697111211428,11.3060616894283,10.5077946401987,8.29001884693262,8.18487534290828,11.5985178106126,10.6899979714194,14.2595226062623,15.2379194798597
"RP_neg_985_61072a11_566",17.999240324639,NA,17.4795592460216,8.02236781302845,18.3386014717468,NA,7.63662462054365,17.6023581562464,8.48784003382305,17.9989539663583,10.0416591516372,18.1837710541737,9.44708322620965,16.8701479522416,NA
"RP_neg_989_65289a14_469",8.35314682549808,7.467605550083,8.23840473932508,9.77478705960117,7.92481250360578,8.4757334309664,7.4178525148859,7.65105169117893,8.54689445988764,NA,7.91288933622996,NA,7.467605550083,7.63662462054365,9.03617361255349
"RP_neg_990_39862a5_881",15.8999233150161,14.1913677134189,15.3590975102672,13.8684367558582,15.9112047099772,14.6388883822523,10.3140167039014,10.894059846274,10.4136279290242,9.82336724004623,10.780539767472,10.7228075311695,11.1786648510065,12.9021866623871,12.6345841934937
"RP_neg_997_5a8_563",12.6860627498954,8.65463602852797,12.5973542529716,10.7673568541257,15.3968054388294,13.4584066132365,11.4351493383669,12.9100805319664,11.2282174422934,12.9787104591064,10.8993569229231,12.8123778887669,8.7176764230664,14.7292489765284,13.278304252137
"RP_neg_999_64136a10_207",16.9919646486454,18.9566001995771,16.186752630149,18.9269995401569,15.0122316896616,17.4852632869693,17.7425331291148,15.6313760265604,17.1855626747755,17.8402185643512,20.0988609769221,16.9321570688551,19.927657898364,14.4087277805108,17.5105246670899
"RP_neg_1003_67328a10_483",17.4444730219805,17.4195652255141,15.3167411407715,17.3346486472893,16.1846429313023,16.609178738142,16.7912519347742,12.2573878426927,15.539522347721,15.9678566696133,18.185039945146,16.9524682593827,17.9866420267036,12.4990984412289,15.9847077165044
"RP_neg_1006_64471a8_952",17.104670411535,12.9498267107591,13.2877123795494,7.62935662007961,13.1746136472359,9.39874369193819,14.5755983337242,16.1942759272152,13.0117513953167,15.7174086772013,14.4767462039395,17.9835280711651,14.3386667527546,17.3359485652023,14.8450489422332
"RP_neg_1011_51538a8_823",14.076398090163,10.4398308839814,14.8423012312271,11.8069523282107,15.7216599615916,14.3516984402511,12.8822609290998,14.117156060916,12.3847837500934,14.0594289648538,12.2743781532464,13.5299185281203,10.8415643477306,15.4812949046311,14.4235098917728
"RP_neg_1013_5343a8_908",12.6662240028032,8.90689059560852,12.6783800651091,11.0654161346765,15.1096266388587,12.450953464713,11.7206717868256,13.1184544703104,8.33539035469392,12.6213650943149,10.7021726853655,13.0117513953167,7.27612440527424,14.6062316901909,12.2134080408583
"RP_neg_1015_57263a7_564",10.4584066132365,9.4262647547021,13.2748149144508,11.3966047811819,17.5248936534567,16.8893613599906,11.5137275959524,15.9652206218142,14.7818207284718,12.5868397879618,12.1401907031918,11.7206717868256,11.0546043179607,13.6032786098684,12.1179677037171
"RP_neg_1019_61029a9_937",14.7104297860408,15.3166350901455,13.6822265215054,14.9838397693495,12.175237650291,14.600958231337,15.6123213947292,13.7660112012546,14.8477914299829,14.1458525598301,16.0472517445035,12.6978363579624,15.7480879987561,12.2793203879426,15.118292233027
"RP_neg_1027_51355a8_44",13.787188379165,11.2401950539799,13.433976574416,11.609178738142,16.1505604698645,14.2819300269554,11.9068905956085,13.4764930773416,11.906514844847,13.3517674439599,12.3941947100194,13.6383227747487,11.8340759534349,15.5690545478577,13.8472531383208
"RP_neg_1029_57703a7_699",9.97154355395077,10.311748315005,7.44294349584873,16.8457717998059,21.322686820384,18.1835481565707,7.96578428466209,9.99859042974533,10.9001120629775,8.28540221886225,7.69348695749933,9.08746284125034,14.1830925630473,7.92481250360578,10.5896511465148
"RP_neg_1035_66235a9_98",12.9264813239664,16.3614983441434,12.5802585674998,16.4428949128971,12.4802853209364,15.8423012312271,14.2688343693438,11.5483402876761,15.4063711130999,14.0115767031762,17.7064218200999,12.7264310561142,17.6935482119327,10.4645457503339,14.9101273902102
"RP_neg_1035_66272a10_095",15.9864642673341,19.6806994695793,15.8356556908398,19.7045875805254,16.0429845491038,19.4404433994757,19.3295160672065,15.8645247203087,19.1753521840333,17.5511224383058,20.1907699369003,16.0806926351665,20.210228994072,13.6508273741388,19.3463882052027
"RP_neg_1037_53259a9_187",16.3091388044343,12.9927613509431,13.5427900615549,14.8196801569471,18.1223679815634,16.7191748823281,16.073785931128,17.6406827177954,15.5900606789609,16.6044808376995,14.8849336479498,15.9663477273722,14.1703945523141,18.7468160756848,17.9912284145104
"RP_neg_1043_54272a9_015",12.6270778405174,7.6582114827518,11.9829935746943,8.08746284125034,14.2336945655469,11.5092801680879,9.55842071326866,12.010877723007,8.85486838326024,12.2351167143963,10.9158793788358,12.0406322005623,8.85798099512757,13.9600924597901,11.3431857154479
"RP_neg_1043_54309a8_752",13.5333297323058,10.2155329997457,13.1437020768579,10.3847837500934,15.8514074538589,12.8845521339872,11.6582114827518,13.9318455401837,10.9121408562957,13.5277213442845,12.030322282644,13.958280825169,9.63299519714296,15.241424607814,13.0325623590011
"RP_neg_1049_60583a10_85",12.3976746329483,19.6560285062518,13.1533936938886,20.0353656273964,13.4305832246461,16.9726769498215,17.119690930038,8.40087943628218,14.5521887595571,13.2354159356025,20.1651400851479,11.0484868739923,19.9579423068304,11.2520740427962,15.1392715473058
"RP_neg_1059_66406a9_969",14.0260046429789,15.7753787972835,13.7490313820402,15.513264961386,14.3145124388932,15.4734203782327,14.8220728519176,13.7191748823281,14.7622782140879,14.7719020806977,17.0434011564022,13.7247270015344,16.9750082707333,12.8239642584867,15.0622991607326
"RP_neg_1067_54419a9_11",17.2266850055531,13.7546787638225,14.4275092761648,15.6937863988976,19.0303923377039,17.6725289325079,17.0038033660197,18.439997221856,16.4866622145519,17.4965495438275,15.7852481059455,16.6540066139838,14.9812996949523,19.5213588968974,18.8760552390565
"RP_neg_1073_5531a7_719",8.1548181090521,8.98584193700334,9.39660478118186,10.8665062122262,14.2992080183873,13.2716089241517,9.83130724380205,11.9501913499727,10.3750394313469,9.89026427702111,8.14465824283188,8.42206476617281,8.24792751344359,13.5301624532272,12.9897492754621
"RP_neg_1080_07251a4_295",15.5331471935518,14.6160893135821,14.5838467045295,13.6891244049133,15.5902361572851,15.1595954454176,15.2568352341744,15.8287067438955,15.2303207156611,14.8805879619139,14.5420645422834,15.481578722798,14.5411571298119,15.6341871084509,15.0743087414403
"RP_neg_1087_6947a10_213",14.9188166619153,18.1920856819246,13.1513337192917,18.0398400932183,13.7313190310251,17.2712988769884,17.3749460686837,13.7194957783533,17.0417767764484,15.7476160756826,19.1374690017284,14.4485680450426,19.21409852142,12.5781367834147,17.0869551400755
"RP_neg_1089_54846a7_72",10.6429542234803,9.97727992349992,10.3608470841797,10.4787696194758,14.8128792249226,13.9373738201921,10.9808536063797,11.8169836232554,11.102631888855,10.9270371687203,9.71938882094208,9.46352437327118,9.57364718749332,13.8832160400522,13.6626683755175
"RP_neg_1099_0542a3_176",7.29462074889163,15.2904508993564,NA,15.5169003527096,8.91587937883577,15.4954803171216,15.8959065719416,7.467605550083,15.310861255962,10.4210128557792,15.4500835658266,8.09803208296053,15.6118028955874,7.78135971352466,15.0810672800613
"RP_neg_1102_99353a2_164",18.4367074760943,17.9651698813542,18.2400459459191,17.6624667200953,18.2857137648667,17.9870530113772,17.9153775779486,18.453495715981,18.1289307534733,18.3972944249558,18.1430194249728,18.5559296638256,18.1179322038945,18.4651957036813,18.2762152980159
"RP_neg_1103_48462a7_03",16.3669539380914,14.3936585914548,15.579846242692,14.0530773870993,16.4831229762796,15.2325333522719,10.6934869574993,12.2131042196419,11.3026389237876,11.5665297826242,10.7151040092362,11.266200912499,8.67948009950545,13.6729777389001,13.2304708322047
"RP_neg_1105_54321a6_513",12.8332854355845,12.695663296788,12.7776662808808,11.9589151560913,15.7006022722763,14.2014347662979,11.4903495057393,13.4152135987653,12.0420013062791,12.3728650601126,12.010877723007,12.9285183752579,12.9351650496037,14.6369077850897,15.2878927051594
"RP_neg_1147_55347a7_011",9.23122118071119,9.38801728534514,7.57742882803575,10.0620461377205,14.6404144158162,15.3141937716681,10.0687782779854,12.0150665332303,10.5381889320524,11.471675214392,7.92481250360578,10.3376219019925,9.6812384117778,14.3128120664044,14.9210970881068
"RP_neg_1166_05127a3_494",12.7097300365436,15.475321788776,11.9166259222112,14.9432473959016,14.1060721443725,15.1068082758831,15.3252000321732,12.4439795426013,14.8197799318385,11.7210991887072,15.0161989127922,11.567005370247,14.8799182314631,9.17242750864548,15.4290143671747
"RP_neg_1187_67578a5_941",15.5695886375914,12.0399471601691,14.0253126199217,13.029459787825,12.5260101070617,11.1421070573025,15.760252139086,16.2323459722447,13.7753016278703,14.8365435335543,14.7620705424248,16.402479172215,15.2570563029828,15.8892900529939,14.7735513464285
"RP_neg_1237_58447a6_438",7.71424551766612,9.20212382383046,9.1548181090521,10.0292872269682,13.5196362528432,12.482555891549,9.95710204156229,7.98868468677217,10.3241805466187,NA,8.37068740680722,9.50382573799575,9.38154295118458,11.9439799143437,11.72366094441
"RP_neg_1239_77734a8_77",NA,NA,8.82017896241519,7.59245703726808,11.7603041252864,8.05528243550119,13.6849677251439,11.1959872980285,NA,9.80574387215162,7.77478705960117,7.57742882803575,7.88264304936184,12.8239642584867,12.8397942902026
"RP_neg_1239_78003a8_601",7.63662462054365,7.4262647547021,11.1189410727235,7.59245703726808,13.0766486087943,11.9207250197512,9.7632123668144,7.98868468677217,8.14974711950468,7.62935662007961,10.2632692003727,NA,7.85174904141606,11.6388883822523,11.0600203545079
"RP_neg_1251_60132a6_349",7.71424551766612,8.34872815423108,10.8970891283128,11.8057438721516,14.3970060685724,14.2681764556556,10.791162888555,11.0980320829605,10.7159619902551,10.2348174311173,9.98441845880114,10.7657004876511,8.55458885167764,12.0021117764799,13.1910592145317
"RP_neg_1267_59668a6_196",10.9076418036655,11.2917462808339,12.6801397177632,13.2259605272362,16.228273819958,15.9996917741664,12.8776675740679,12.8139815516147,12.752589717641,11.3230547603416,11.4655664048094,10.5439984501345,11.8595347863827,14.3393628997672,14.4808532986943
"RP_neg_1309_60742a6_689",10.6847486204216,10.3815429511846,7.59245703726808,11.6193029554157,15.3703809105211,16.1417479347504,11.424691191513,12.0724676082419,10.4325419003883,11.4225904338926,11.3793783670713,11.1922928144708,11.2720465243899,14.076398090163,14.8352609186275
"RP_neg_1435_63794a7_518",10.8273427042341,NA,7.84549005094437,8.75488750216347,17.6099073483343,14.6791501772474,8.56985560833095,12.3009244909763,8.34429590791582,11.1592406504117,8.00562454919388,10.7739633684336,7.31288295528436,13.3755825124905,11.6710987257485
"RP_neg_1442_94189a10_095",14.4444972871038,14.2409403632081,14.1689071166463,14.0985256213795,13.91288933623,13.0272148851598,13.46135154312,13.2940463132715,12.6270778405174,15.4377520723236,15.5199740378335,14.5074230190982,14.891736245364,11.3331553503106,12.9720823085625
"Hilic_pos_55_05378a4_135",8.20945336562895,12.2164427391605,8.6724253419715,13.0766486087943,12.5533893047216,13.3086234451311,13.0481462542196,7.49185309632967,10.3837042924741,8.11374216604919,12.8936807383909,12.7868821936647,13.2839564876651,13.0547738772299,13.5859014496908
"Hilic_pos_56_04889a4_132",12.678820179524,12.8597288926784,10.4231159101471,13.562600191127,15.1131723973439,13.7290896184722,13.7298331388484,11.7202442582876,12.4931048925391,12.8253563414793,13.6813482351738,7.62935662007961,13.2928967554092,13.8538943132476,14.094819961256
"Hilic_pos_58_06549a5_34",14.0188956211216,17.5827153460457,12.6470086384416,17.9170340247799,14.0702048196573,16.8101071623919,17.3483650837717,13.3202364452416,17.2567707493905,13.3372037497146,17.5221830432827,14.5601536804931,17.7855035541889,13.9188632372746,17.5746083089734
"Hilic_pos_60_0557a2_32",18.6842349633014,17.8737805226932,14.477252323938,14.8446567323443,14.3047078155347,15.0017600283272,15.2901268721694,19.365049389906,14.4027456224957,18.6884347327906,16.153809293607,16.7509555429262,16.9781518249482,12.7573900093666,15.1994806474921
"Hilic_pos_60_08049a1_527",17.1882604314062,19.4440119070767,16.1531363578626,19.7634830931644,17.3652544844787,19.3062975966466,19.60620999841,15.0606115018388,19.6238047048007,16.7877240474766,19.6150153091201,16.1394714136238,19.6505118692797,16.0778796930574,19.2884966317787
"Hilic_pos_61_03961a0_983",NA,15.2507795321423,NA,15.7938318872159,NA,14.2453298675309,15.6752403575786,NA,14.3672099635712,NA,14.8164337109023,NA,16.2280670910827,NA,15.0151536709129
"Hilic_pos_66_01886a7_315",15.5346980372747,14.3212939586964,15.1561620999264,14.215684662825,15.7019020464166,14.2964860866155,13.9854861991046,15.4371343480406,14.5513477831178,15.1467675337599,13.5938579388582,15.4682740171005,14.3047078155347,15.841859146296,14.8374801084834
"Hilic_pos_68_98222a7_315",16.1774000714417,14.8186321037709,15.5684311931675,14.7178370467374,16.1812493341765,15.1953722074027,14.856814552503,16.0365814597471,14.8036770817887,15.6024669018306,14.4546205993919,16.1234343815238,14.8233174773558,16.3354426961051,15.3004240640598
"Hilic_pos_70_06525a1_641",15.331196877153,15.5960732547481,15.5955488820117,14.3687110652437,16.1869266876627,15.7566345011342,15.3201659167754,15.1747696733044,14.8518954113285,15.7358732973155,15.568995192347,16.1105852605785,14.7878515582411,15.6462493030419,15.4386294363037
"Hilic_pos_70_0654a4_823",17.7458581151719,21.2418074650396,16.7128359474115,21.1899584446949,16.4417608459901,20.9668222571212,21.0473862226039,16.5573889083187,20.8364125494587,17.0651741785365,21.1430518208661,17.5628013960298,21.2605566464033,17.3705767351039,21.0608515862691
"Hilic_pos_72_0802a4_81",17.0470173764697,21.5046667466655,16.4528686145574,21.100699549431,16.8288058964902,21.5727899555038,21.454526223244,16.7199502589081,21.8566470267598,17.423747870211,21.4355588685024,17.3564605674921,21.387826968599,17.3006385539937,21.8511245154292
"Hilic_pos_72_08035a4_025",17.5308711265587,16.72001708221,16.3172536089292,15.7747355926786,17.2219835360692,16.1275309145393,18.4932730199028,18.1002157390199,16.9139061788219,18.6341232810167,18.3660147890841,18.0309149488678,17.0546467096463,18.7561849162612,17.7756488577281
"Hilic_pos_72_08045a6_446",16.5194058995425,16.5056875204723,15.7399651532564,16.190673498132,15.2172004173675,16.5561168289579,16.507995895,16.4983661917445,16.4797644781514,16.5067569584696,17.1055300296785,16.1628436736555,16.4913677331589,16.3034240251229,16.9240121759013
"Hilic_pos_72_08084a1_436",19.3651647591907,18.7752180230143,17.2104811024666,16.6544262541894,17.5210329416804,17.0963960299674,18.8565531886488,18.8825117069373,17.9328087538564,17.9133043413191,17.4021127227089,18.5464800233444,17.3554801485344,18.7747741930426,18.1711816853516
"Hilic_pos_74_05982a5_725",14.619933366193,19.6661702475394,13.94781954602,19.393989500666,15.3733409839269,17.5017205830697,19.3782863877766,13.8111739707213,18.9546847915566,14.4300604616941,19.220491695127,15.3894296812463,19.240558440328,14.7523806465529,19.3836389087497
"Hilic_pos_76_07499a1_574",10.753216749179,16.8993687250267,9.28771237954945,15.6731710278671,8.77478705960117,15.6208498358571,13.7850437147797,NA,12.3437409184722,NA,13.0724676082419,NA,16.8883389561051,8.41362792902417,14.2223421032491
"Hilic_pos_81_04452a1_787",17.8348166707284,16.9974772178107,16.9387640707284,15.5732625595462,17.5890439470048,16.4760658254741,16.7457268381541,9.60362634498619,9.8703647195834,14.9891283608664,14.4365814230804,14.7077904955288,14.0622148246591,17.5940475397474,16.7172881753486
"Hilic_pos_84_04427a6_055",13.3222098437489,17.7911247242071,13.5649830392051,17.4838551309699,13.4002123557502,17.1533837971979,17.2108996002596,10.4429434958487,17.3908490905323,13.3851883385627,17.4403420075873,13.2807707701306,17.706442056286,12.5764843467969,17.2086154087741
"Hilic_pos_84_08114a1_768",16.2871893077846,17.1837032194183,16.2578665989168,15.9643634322906,14.7606160031563,17.1375515530144,16.8788531983096,14.9705553143225,17.0436681491004,14.9166259222112,17.4386944050077,15.0031665066652,16.4862065331885,15.1004159561097,16.9910124550473
"Hilic_pos_86_09594a3_958",15.9715660060769,19.066341505445,15.4262975190248,19.3012103712984,15.1693769988698,18.7314681990412,19.4802616503432,16.038340321002,19.0279032975599,15.6790951828685,19.4499707627427,16.2157604883863,19.228255027648,15.1460515165748,19.1026113865628
"Hilic_pos_86_09609a6_251",20.1973114955047,20.0297576763555,18.7222171805967,18.5865539526615,14.9414144709429,16.4192854021789,18.4427815463138,16.9003007862482,17.5146524202587,19.9381193793678,20.6550537382355,20.2707743808443,20.2118728514074,16.9020099661848,17.8155083853405
"Hilic_pos_86_09627a4_113",16.1831701210421,20.3815366143706,15.6973748562565,20.531292926709,14.3344129662911,20.4733371342775,20.5427787281217,16.038340321002,20.7437965078922,16.2256781644426,20.5038053614611,16.3706363286145,20.6636779671163,15.7473276022356,20.6963987690433
"Hilic_pos_86_09658a1_298",19.8690003492323,21.0697840840901,19.6968639781877,20.8639881015279,17.9585357237907,19.2306092070574,20.2895765342657,18.7182050752141,20.0314535251496,17.6306297443125,18.8537207379987,18.4565228694406,19.378059846707,17.5943100229262,18.9786462271846
"Hilic_pos_86_09667a2_811",13.1019756709492,13.3476213685681,14.3064177609658,12.8730595476615,10.6908710092923,8.90086680798075,11.1299269335104,10.3026389237876,11.9693865213423,14.9249980234467,14.079318104254,15.5257654788219,14.1206428898487,10.72451385312,11.2673719312653
"Hilic_pos_87_04412a5_045",12.8649599151426,15.70762874935,12.7885144326066,16.796026930422,13.4864579613943,16.6624041316464,17.0246202647598,12.2170489135563,17.198233993497,9.57931593758001,15.8876966110651,11.0660891904578,17.1912520340667,13.2908828224296,16.671803642503
"Hilic_pos_87_04431a4_733",13.0568070355806,14.6348110501717,11.431497604258,15.0214137930081,12.3495576866205,14.5794338000073,15.3046721701113,11.0389189892923,16.0450983883697,9.73978060977326,14.1161002421659,12.6991386252759,14.3487973001508,13.0824817278631,15.9822583185631
"Hilic_pos_88_03912a6_692",15.3815091545218,17.0173630302515,14.6160893135821,16.9805747309616,13.3612584404646,16.5687280623252,16.6661268950612,12.0751448440663,16.8827743798301,13.9184905922923,16.8387976776517,14.9343819650622,17.0196015867515,15.326008077731,17.198665649491
"Hilic_pos_89_1073a6_443",17.1388517378892,17.3598696426687,16.1607971578073,17.1655253276266,15.9247661199177,17.3233802732146,17.3654082862766,17.1491020646005,17.3168560201532,17.0815874588475,17.9538497292667,16.7249401184624,17.2972834997517,16.8585395815131,17.7920149627126
"Hilic_pos_90_09124a2_939",17.3519744352859,16.0825440980436,16.5938287672789,15.2489652636077,15.9924515745494,14.9297207368066,16.1642391486855,14.5547087515357,13.8381205727667,17.7064150746415,17.0226712326004,15.1836741464039,14.2542905051171,16.1404903013684,15.4847914324955
"Hilic_pos_90_09145a1_79",15.0525680508042,16.8336066357045,14.8536994203002,17.2123443865591,14.4683694871095,16.5645514399118,17.3993196530984,14.9195616872895,16.875257396072,15.1094634057478,17.059016960951,15.5758346570862,16.8318020460983,13.9656941134042,16.3002274202697
"Hilic_pos_90_97612a4_28",21.547873093606,22.2527745589273,21.4579714664706,22.0689940542772,21.7553427894176,22.1961461338098,22.2331796266103,21.7589087835772,22.2194456606197,21.4456115264413,22.2608853733271,21.4885644057463,22.1496395270221,21.7876949575047,22.2779871302327
"Hilic_pos_94_06528a1_272",16.7774608126698,15.9924073153485,16.0737022638935,15.2394866533977,15.5822007987508,15.1129688539751,14.9932480080707,15.5287898377245,15.1612106305644,16.4515974962584,16.3301290893469,17.0490614875626,15.8911666293105,15.5720784453598,15.578667522057
"Hilic_pos_95_06035a5_544",15.3641004480623,19.8319241743004,13.3912435894274,19.2257981753825,12.6750749203854,19.6862748148581,19.3952998257604,13.129283016945,19.4926023486236,14.0342831309619,19.282744572027,14.1218572456127,19.5617223860033,12.8870301732477,18.9932894769397
"Hilic_pos_99_05515a1_787",19.567889249431,18.6963970709249,18.7606354932847,17.4147843186025,19.3203907142421,18.1546401340484,18.5274082784782,13.5121231614202,14.3777527950222,16.8251327044278,16.196525287289,16.8269952881192,15.4938554492408,19.2923508437733,18.4227710879439
"Hilic_pos_99_09168a1_227",18.2985817127378,18.298353490956,18.7741564632493,17.3508873993537,17.4134626548215,18.0872711791469,17.8457289285285,17.6031409415596,17.7178905839873,18.2942752173753,18.6833133465525,18.8155396560277,17.9841959134044,17.8266539944103,18.0019578972156
"Hilic_pos_100_07543a4_126",17.3009870321376,17.1961410297182,17.8288492736076,17.6512549483745,18.3067514982363,17.6145301286013,17.2807798304358,16.4925886582078,16.8919972442456,16.0375255055534,17.1223528137939,16.7574551208667,17.1249795150134,17.2189415686187,17.6252022700211
