"","C001F","C002F","C004F","C005F","C006F","C007F","C008F","C009F","C013F","C014F","C015F"
"MAG299",13.6888459601686,10.5008119947343,17.2121815631374,13.4433452976838,16.7432528061979,17.1754041871351,15.0041301702416,15.3088300162448,14.375345770735,15.3039349498055,15.4197774528597
"MAG300",12.7057980314042,10.802739098503,13.2786763680846,12.371940625276,12.6765268290695,18.3488999633398,11.3103609641975,12.5899019091611,12.6066548559591,16.8047435121909,13.5296944995901
"MAG301",14.3094967274405,17.0651398437297,15.3042755697093,14.7563761231947,14.8738362519616,18.1220247917575,13.9533682499564,14.9893664103585,13.8459500488406,15.0978038609491,15.7871478137924
"MAG302",13.5966002549761,12.5729708689065,14.9716613177502,13.9695223209965,17.1557082888403,16.0559254463891,15.6596734527747,14.4759956885134,17.1184546441346,15.5827294358223,15.7837082288148
"MAG303",10.9631185652117,13.5094135269055,8.50085301342804,7.97009192826352,15.5126255181577,3.32033733130201,12.3892792974552,12.010775505549,2.83373148291686,16.5443456303836,17.0419848233876
"MAG304",12.3162432991648,15.8075082696531,12.5239690188596,14.6511997064892,15.4988505021403,16.1636398247176,15.5851698002615,15.9848268664524,12.5490243981668,15.8457532769745,15.6769964002308
"MAG305",14.4365073915181,2.66843067183745,14.0291744913857,16.8598307890229,15.8867966510336,15.9228887901407,15.6857877640886,1.44797430813332,14.9124697442577,17.1101253272193,4.3691695223921
"MAG306",15.0959971672048,12.4844028280752,11.3687041741253,10.986233797042,11.7985233306832,16.2393663845544,12.9913166261798,15.9589351678435,11.7091530645193,16.085805193599,16.2897149686345
"MAG307",0.414278536636269,3.29923704670177,14.979324243926,15.3117868732012,15.3279807767187,15.9304767395183,14.3891644343849,16.3698307476628,15.4608083616123,15.4102034406358,16.2977406778859
"MAG308",10.6485898090925,12.5615626366755,9.36198654974896,14.0192858776117,10.9879677925888,10.299804497486,14.7550667907346,13.8959546423061,7.84260913765621,16.2549959260076,16.2097178618391
"MAG309",2.16260648344532,5.30216068798305,-2.59829862690404,8.30799331031806,3.23195017032408,4.65805394836617,15.7641893680042,5.50910867255465,4.90362855957543,4.23387754779294,16.3601144972392
"MAG310",6.83471081074893,16.6746708366247,9.95593246124839,6.67101209774222,11.1028366090873,11.2442939461203,11.2721287132955,18.7088795320991,17.9653398734018,10.6480038960772,13.8305452069164
"MAG311",10.804652986746,10.9849788178874,15.5212244547369,12.6527991453502,13.0052548579204,17.6778620703256,13.2705533273109,13.8330149239667,12.8140203955857,14.271311051708,14.9629540714318
"MAG312",18.5526649414168,15.5292951892098,18.2467267640607,17.7538208314211,19.1634841296727,16.4376361757342,15.9962399252543,21.7792471972025,19.7215411149034,17.7947879797826,19.0106719709794
"MAG313",10.6700234748043,6.99206384155511,11.0573450754013,3.83839028389207,15.5571763633792,13.7491544515318,16.0372583117794,10.0860618280185,9.88968334451671,12.7917275223105,15.1413126017862
"MAG314",11.6120104472107,16.8564152735236,13.9549930955876,13.3206588526566,15.8147358875249,9.81256899364956,14.1548219460877,11.9640945556062,16.2476743214894,12.6503852035096,17.7920897357688
"MAG315",12.1946291268671,13.6490296585242,12.215718466015,12.5659141444555,12.5504189839323,13.3088006878508,15.7713767341534,19.1723180679573,12.5955530240399,14.329584502613,13.4489332269734
"MAG316",14.4577552848695,11.4458603575733,17.3492571342153,11.5629712861085,15.3595658541629,9.28131561903256,16.9644813606579,13.5411754780339,6.46352115766819,12.5803325266642,16.8710746921001
"MAG317",13.8295273674425,12.309382647456,14.8210539953328,16.2203836597613,16.0618064301638,11.459943608994,16.4210045509621,11.947743658873,13.6811517458639,17.0031917239071,16.759344111388
"MAG318",10.2172836820003,9.5211786738203,8.75738669611359,9.73441207892444,9.25091728436448,15.3742644290922,16.6103738578961,12.6581192759489,4.14381003519428,16.3940245802622,17.9585212278223
"MAG319",15.0858903673134,14.0858013072659,15.3910326829955,15.4351456712887,15.6650444513702,12.9142590025843,17.170728207827,14.6322906146225,14.3172790633013,15.1598689550616,15.0344889450517
"MAG320",13.9175085342328,15.2511665964597,17.2371882825314,13.82654993931,12.1498569331138,13.1219326627502,17.2354708295953,13.202444908396,12.5786877812224,13.3595630627493,14.3195898117233
"MAG321",12.684979296556,7.01552230091135,5.51143179298354,10.010351135085,17.3846043985377,17.2841557771387,13.6036038244654,11.6777642866572,4.04543821604427,10.715413342061,17.2263170050587
"MAG322",14.4105543581117,16.4002402953931,14.8650122183439,15.9823512138518,15.3190349474708,17.3992167838812,14.4943887212125,12.8252834804352,15.2248035939062,12.9013618927209,14.3343398444117
"MAG323",13.6888459601686,13.8175004526113,14.5290917695455,16.1785073811353,12.83715563303,9.89239170976191,16.6042670898426,14.2880519955106,11.4999242481749,12.9788044692665,17.2435488183421
"MAG324",16.8166798180525,18.1392976899493,18.5014203975297,16.7879512554001,15.5852816696458,17.6933670017891,15.4586831512582,17.5831388026849,16.8960183468478,17.9471544559088,17.1413656124707
"MAG325",7.73479341513023,15.0397744550333,9.96442978744142,9.2003561981788,9.25746227438444,9.20800363239409,5.77729210726503,7.6224938609934,18.0923456447415,9.48603312383032,6.8343977885001
"MAG326",16.6983200647647,14.1870729550961,14.7667100892817,15.0487509263082,16.7811593264419,13.9727863117542,17.1083143995603,16.7978034492775,14.325322489745,15.8513822374869,17.0142004091947
"MAG327",14.3834114995725,14.038497774948,16.8114302511311,14.9396918267541,14.183984734992,12.3854672709776,16.401444727482,14.4624896944061,15.1668643141597,16.499784375017,16.2754089046354
"MAG328",10.1476752725934,13.9133981448244,11.5552971931359,7.71252324159291,15.6007685837918,8.70277920666618,11.9008752221616,16.9593097374992,8.95456537926193,17.0632444408886,12.032079317393
"MAG329",16.0702060285252,15.071524792969,15.2729049414923,14.4668294003026,15.3851762135327,12.6194825897586,14.1422481875231,15.2649368172997,16.0906203930539,15.5130156926469,14.0874783976425
"MAG330",13.5472357712712,9.16068509226765,16.3249263450272,15.2439543827387,14.8434321140594,15.6047365623465,14.5233206020705,11.3133794286202,11.5970025797545,15.7918675128675,14.9562751591546
"MAG331",14.2796241689151,15.1076550432546,13.8417122451492,14.9545981606651,14.7589540867589,16.3426392711467,15.071176245888,14.4617133860081,13.0113899255559,13.6048183488158,17.4696888083323
"MAG332",16.5182361482979,15.0410427566532,15.965406303011,18.0554684037879,17.7776060052102,17.8331199875036,20.4048238261692,17.9711012576361,16.396417792889,18.6492887039175,16.0427879637974
"MAG333",16.5975707289592,16.0166367291479,15.525776803959,16.1518656155442,15.4956707329999,17.5029827715975,15.1446664399093,14.7050924114426,13.9628766393255,17.3339864441111,16.1306143214605
"MAG334",16.3639278689847,17.5732731171324,17.2458777489097,16.9450953639453,14.8867197570796,15.759514303145,15.863975755442,14.5288271752859,18.5602788232588,14.1523801762891,14.7326113488983
"MAG335",10.23863631801,12.1805253055181,11.1175869963504,11.5880853461234,16.1631295768008,13.9967556192252,14.840357615178,11.3582506888104,8.31116672056961,14.8240147570647,17.2645269243351
"MAG336",11.0978877309183,12.6276317480051,14.8903301058258,12.3954384856054,15.6315707510217,6.14523049577069,15.4823362657276,9.80488534161579,4.75171136168176,16.1607783417153,14.2410675767737
"MAG337",13.380437170676,16.8357261095231,12.4234339343346,13.4584631412782,13.5841605012899,16.5982008840918,12.4599836093885,10.38727725614,16.2117191882234,16.7500880063612,15.7838243202649
"MAG338",17.1809126190246,17.175137863021,16.8674380578102,17.3473265696178,16.0246694317039,15.5893165135647,16.6141380758561,16.8271737335577,17.8580547379473,16.5772894051907,15.009391498012
"MAG339",14.4879316737952,14.8540202003508,16.6782617931777,15.9016813384298,13.832391749368,16.5269238573482,15.5944392645226,14.4218489829168,16.4091761549378,15.964245569243,13.8933514548924
"MAG340",11.1934467926312,12.8082990967673,11.1156198895522,11.0703402687534,13.3592495488807,14.5416828198041,12.2195860893028,17.2175783944994,9.5496806073448,16.9923122341954,19.0366967422516
"MAG341",17.6275304644365,15.7233317416976,16.1669896435222,16.4666698557013,17.5919008405785,16.3755573347146,16.1062235561403,18.8133461787646,16.8209228326274,15.9615489241729,14.4434013801867
"MAG342",18.4088709074985,20.7388763286164,19.8845170273325,17.0539174290332,13.9881668502578,14.1154384439252,16.6368136518175,15.2519378969656,20.037461311794,15.0725198793833,15.7343187004945
"MAG343",18.2084740357848,17.3598807257656,16.6702942285663,17.207133180089,14.3978098634191,15.5916801112445,16.6912384698586,15.3838091644447,16.5394384220643,17.8367159672665,14.6246325275019
"MAG344",14.517163697584,12.8140063577783,14.2809036321637,11.8149510140681,12.504966305927,13.8393774802807,14.4419636805263,12.5694120419367,13.4922263506495,13.1713584967509,11.4161795349575
"MAG345",13.3413973381721,16.5771474723167,14.4014896520922,15.9536982380595,14.7488170961264,16.1786236860699,16.0615998806357,13.5501410938343,12.6048123041178,15.3281967659703,14.6270186528161
"MAG346",13.6631184588608,13.7744727725818,14.875099271467,17.5476151797077,15.9152757869098,18.3829851959248,16.676455830709,14.3530232535001,14.0829386970701,14.7338076744285,14.7473483576962
"MAG347",17.226278931651,19.0669306653218,13.734045647795,16.3399725431287,14.6683479667376,16.4138525746633,10.2822300844,12.2233160908601,6.50298536267297,6.67006231223526,4.77470299026207
"MAG348",16.288404186505,13.2645165851982,13.0408030912883,13.6947561328206,16.7526381109197,11.6116696639845,12.6063403132114,14.6721720605583,14.9636847614948,12.350810389968,15.5881303884153
"MAG349",15.713339533421,18.3716111628334,7.82636230977373,15.5105114567225,13.4829018835826,15.0283470730526,12.8566193459357,12.5243888867317,10.7300292443474,12.2710643898884,11.1026864759317
"MAG350",11.7883969169361,13.4405034679811,12.6552271472501,13.1068932187394,16.0791836050839,12.5744663191764,13.4007090316914,17.2561014830161,12.5730082671374,13.1807645922357,12.9110509622251
"MAG351",18.5958735679806,15.1443584349463,18.3137594357178,14.9641845347568,13.9397235050165,16.4725722979535,15.8572206515978,13.1729099400131,18.7322691447983,13.0066983862297,13.9098370300517
"MAG352",12.0041750732732,16.2995459022052,10.797041501424,14.191088133563,13.2741757868234,11.5586486445815,9.26413958009439,3.7016236300881,2.18468101874969,-5.9609005589607,-1.38829039376962
"MAG353",9.82483692690822,11.277415362458,14.691881696739,16.9896645554431,16.8274326812113,15.9451348995734,15.1406018395149,15.6309235291998,10.5492507703834,13.7691628645737,16.6437897528637
"MAG354",12.6699426437421,16.0714597692485,15.2411929976658,14.8341158337097,14.5315268425939,16.6710017249853,13.4132350857172,14.6738113003187,16.651718201033,16.712503161201,15.4753411775231
"MAG355",16.0370018371671,16.7768717745737,14.8669517600596,15.621370420627,13.1544720908249,14.8830508175984,14.4226779596028,16.1558686990132,17.7794404801812,15.240070040784,14.5914298166562
"MAG356",15.2057629493294,15.7165951866525,15.505727769886,14.5304752994638,15.4309213968458,14.413572938541,14.3353122125018,15.1066596593486,17.2563805505981,14.0488813651149,14.8418013628304
"MAG357",16.9151585727097,16.4018220653293,15.4943958289208,14.9972167223436,13.1881725811027,13.9658965079142,13.0702942635993,15.0884842036771,17.1142578041945,13.9916322860575,13.2170434406888
"MAG358",13.6365515257954,13.3256888973908,13.5003275981774,13.2464948613209,12.6599495318017,11.862403161421,12.8744695138313,14.1516111387359,14.3221117427599,13.3640202478122,14.3308215695871
"MAG359",13.7155512269418,16.6977403750792,12.7458862332842,12.9946291155888,14.7762500274346,15.4525335488878,16.0142154879128,11.860119041235,12.1145102129161,15.7330216164912,14.975845970453
"MAG360",11.2388797802153,14.5599974809505,11.7818296668864,16.4097230868523,12.9296103331529,13.3558368146687,13.1050457004745,13.7231697634213,14.5912000686129,15.2016695770342,13.261718114542
"MAG361",17.1699294532085,18.8871805795725,16.9964263979989,14.5705621662992,13.7560269542814,16.7365065122321,15.0237564530599,16.4576052162377,16.1932162374983,13.0596912785099,15.9180138289709
"MAG362",11.1272456017207,13.551765129227,10.885291074492,5.75271680520022,10.9814269133215,11.3913979614201,4.69962161110585,16.9223823242197,12.7593628895873,10.4375820282119,10.5570620101551
"MAG363",12.7165981224315,18.7083977960824,12.907792602205,12.9814244412381,12.0142023213195,15.4986704135848,11.8088978631963,19.0234658286032,13.2128822117628,13.0449183763197,17.6331158397244
"MAG364",12.2794912217131,17.2479109254357,13.9207287888813,11.4940431784045,12.9545276862967,14.4424893601643,13.8093210929765,12.6100180023225,12.1521603514449,13.5407787384697,12.854871720547
"MAG365",16.3178740601957,17.351802514533,16.1002844399329,16.5141108011515,17.5009040688655,14.0518559585702,17.0650720753658,15.7274026137318,17.3963229882481,15.4541280599313,15.3649853223689
"MAG366",16.3106720687707,17.1428130032414,12.2965959862349,16.7699768883056,14.217694124904,16.3911695270755,15.5633444275291,15.4718973301456,15.6377420985958,15.5708542625777,15.0208476149473
"MAG367",13.2535604869708,15.8634580080101,16.6778932799102,14.4922991162622,13.9846231633474,15.8507860977446,14.9276504432827,14.6171893585534,14.1052443761981,13.9818860100196,14.072053708337
"MAG368",14.3735214624898,14.4535082990478,15.9207859442259,14.9075999713465,17.0071180287182,16.0908679558873,14.9856845523266,16.3580569245569,16.0678748033408,17.7453438789055,19.2189036742607
"MAG369",16.1160492796226,18.1422113111464,15.0529519929165,15.8437709320842,14.826856449164,14.9564898035103,15.3130681122753,15.0765945296483,15.4274822076892,16.7413711803855,16.7469923857653
"MAG370",14.8787159437886,14.4358945318896,17.1584550533296,16.4311703423094,16.0797135436269,17.4175968285018,15.8247010135022,16.8895612012772,16.9638214713898,17.1314337048759,16.2712653657283
"MAG371",14.8396049300824,13.799296370991,12.2605302555465,14.0151713427121,15.6064327400916,12.7158263706286,14.8708669097755,14.7376972290812,14.5382388014321,14.1787918357631,15.4726338563397
"MAG372",13.7388155585088,16.5959955717611,14.0944641723492,10.661609612847,13.44657629561,11.0711504126995,15.2290744969676,14.6766476199133,12.4570697631306,12.7637724679391,14.1156606573539
"MAG373",16.2276575542135,17.5868461765469,17.6655045176066,16.5498402915249,16.1926608249271,17.7455656895388,17.0688735496586,19.0206257108995,15.3553002313816,17.1445453101039,16.5624221230466
