"","C001H","C002H","C004H","C005H","C006H","C007H","C008H","C009H"
"SAMD4A",9.06643315341382,9.71855340139835,9.867224851489,10.0851302333365,9.49086931259037,9.64759448858251,9.33573126541431,9.52383994848756
"LOC106509117",6.7936835456774,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.64432282952042,6.27684859056292,6.27684859056292
"GCH1",9.56928509307737,8.66452748882625,9.28187109856004,9.19053521840686,8.77762442790583,9.63282410835265,9.40702092094128,9.64773197128177
"WDHD1",8.24421738037226,7.75552805300648,7.99899278682237,7.93473631330756,8.14231404448355,8.08492354973907,7.83739141730882,7.67741990024036
"SOCS4",9.96429060695015,10.2505902179496,9.5566662194202,9.87542006867064,10.6899163229874,10.030100939062,9.86875784490776,10.0522602857535
"LOC110262208",6.76742051677095,6.6439554727287,6.91127299586917,6.27684859056292,6.27684859056292,6.79514983265965,6.86500798839872,6.27684859056292
"LOC110262207",7.20468163248275,6.9686194117591,7.27574037153871,7.22051151527759,6.91980518328802,6.74092498243951,7.31015097050471,7.10309377705279
"MAPK1IP1L",10.4646574757492,10.2263783017101,10.1831685029631,10.1143292202243,9.86337520443779,10.3761768465859,10.6958729489962,10.4338424387209
"LGALS3",15.8322185162786,15.0307568570544,16.3558979807554,15.2657031347113,15.421358129855,15.3400610819719,15.5497300296826,16.0273786851909
"DLGAP5",8.51969177627777,8.48109021538709,7.73929501988552,8.43099993367717,8.50354639148312,8.27953088500257,7.95204633037362,8.30967677223108
"FBXO34",11.3086047805079,11.7403008000267,12.728114077087,12.0310996315648,12.2260876931121,12.2208965849802,11.6204618229765,11.4843730496662
"ATG14",8.42088374070711,8.4242680185373,8.70910346457724,7.63255288383239,8.53044333371503,8.27953088500257,8.47777793509639,8.292325819942
"TBPL2",6.27684859056292,6.6439554727287,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.70618119312519,6.27684859056292
"LOC110262228",6.27684859056292,6.9686194117591,6.27684859056292,6.27684859056292,6.73335249910067,6.76881375466564,6.65579278788703,6.27684859056292
"KTN1",11.8094607818512,11.4754572930717,11.5044024060335,12.1229371303156,11.9367748418737,11.9634519350101,11.5581673840739,11.2018844055536
"LOC102160535",6.27684859056292,6.4413778906356,6.27684859056292,6.27684859056292,6.27684859056292,6.60570435565921,6.27684859056292,6.27684859056292
"PELI2",7.89781917938772,8.4242680185373,8.12340433816296,8.22010421902463,8.63288289273068,7.88831548209134,8.21038883191098,8.30967677223108
"TMEM260",8.37084577635882,8.5599537786926,8.78635162018352,8.15472758609625,8.96742751750752,8.6248560664264,8.70246524953402,9.08846538613249
"OTX2",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,7.17890415142665,6.27684859056292,6.56365513484948,6.69418369234644
"LOC102161687",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"LOC106509119",7.13366311902355,7.00528242727482,6.27684859056292,6.27684859056292,6.27684859056292,6.71118419213554,6.27684859056292,6.63308963987751
"EXOC5",10.6732630281301,10.950793184822,10.6343521810594,10.6337906102608,11.157609475368,11.3391097222283,11.0366534002013,10.7692508863049
"AP5M1",9.92577905900411,10.2565797235196,10.5844396107691,10.1878719207592,11.0118821178538,10.4312966715709,10.1691531506062,9.8689488364616
"LOC110262249",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.56179960753869,6.79200700591076,6.27684859056292
"NAA30",9.75869430887817,10.0429519356429,10.395915976629,10.2808683586379,9.70420017913283,10.1039459590664,9.86037338103653,9.7960589958619
"C1H14orf105",7.62184934859318,7.55189249096576,6.979401618132,6.27684859056292,7.91312149136162,7.39063956933204,7.65324660359676,7.33202715674411
"SLC35F4",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"C1H14orf37",7.03866277678537,7.49411539556847,7.0005875160874,6.27684859056292,6.6500975732232,7.00600008721853,6.72922117079358,7.25240989514363
"ACTR10",11.9433933404217,11.9971169568819,11.6410090458736,11.7424132562549,11.7071026798966,11.8941818260989,11.60451543084,11.7194271679943
"TRNAK-CUU",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"PSMA3",11.6888748167795,11.278866576619,11.0979232576203,11.3419588359234,11.6694361809833,11.2996698533264,11.3189382468745,11.2887957977632
"LOC102165044",7.54966847699964,7.62418329508234,7.3590292092969,6.27684859056292,6.83480109647063,7.22077007175573,7.22334578188698,6.96200338050698
"ARID4A",9.18809875728876,9.62486230162075,9.12119607498233,9.36982579403277,9.60765898087544,9.66584340709823,9.31820983729819,9.40091597557618
"TOMM20L",6.27684859056292,6.74046252740995,7.70222225679128,6.27684859056292,6.27684859056292,6.50963587665342,6.27684859056292,6.52906818253269
"TIMM9",9.92277306295478,9.99925818855013,10.204917061063,10.2908379132565,10.2924441584534,9.90551705833161,9.22903297261388,9.44143133632397
"KIAA0586",7.84207420225282,7.57044325217874,7.80133511359233,6.27684859056292,8.10575468720417,7.73342553472587,7.29160030339237,7.97223662470685
"LOC110262272",7.25734560975592,7.72414453650966,8.02776144013054,7.98205881287466,8.88403382621827,7.74912867282555,7.60697671544935,7.8490836295664
"DACT1",7.5681908055334,7.77089362086253,7.1331969758882,8.213717795526,7.6606762482396,7.7798855223204,7.42226713370477,7.87804976459421
"LOC106509123",6.27684859056292,6.56151413749582,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.82977185956765,6.27684859056292
"LOC110257018",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.9703852510399,6.27684859056292,6.27684859056292,6.27684859056292
"LOC102167516",6.5089717119091,6.4413778906356,7.21542344841257,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"DAAM1",9.39049199833782,9.09511933647291,9.23700789556756,8.97390731268865,9.30735252577036,9.05870197551114,9.4621947347739,8.96589408287743
"LOC102167425",6.96735943211314,6.74046252740995,6.91127299586917,6.27684859056292,6.69386515343555,6.56179960753869,6.27684859056292,6.63308963987751
"GPR135",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.86458164981939,6.27684859056292,6.27684859056292,6.27684859056292
"L3HYPDH",7.43072409116921,7.45364544720558,7.38517130404554,7.23662939678765,7.6606762482396,7.49527214454461,6.94460118552893,7.14747073447287
"JKAMP",8.92997572850403,9.0052958580973,8.52551685256763,8.50965649553475,8.66214025423672,8.81460625190757,8.96489295516738,8.97290006877975
"CCDC175",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"RTN1",7.20468163248275,7.6154160228506,7.26105825705315,7.56737006035166,7.72419884267418,7.26005328251629,7.14896253424074,7.51387352090515
"LOC100622535",6.7936835456774,6.27684859056292,6.27684859056292,6.27684859056292,6.73335249910067,6.27684859056292,6.27684859056292,6.6545801180388
"PCNX4",8.269564173005,8.40173710762712,8.12995907343296,8.64960477812152,8.58775916268201,8.81794248498534,8.28074047103227,8.30391924696947
"DHRS7",8.76125630610359,8.87136492863944,8.72986399820527,9.28305164718061,9.50666203119149,8.87663806343076,8.28832192229227,8.74327209211576
"LOC110259569",6.27684859056292,6.67877874879634,6.77605758892204,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"PPM1A",11.0120722112157,11.4846417807147,11.5536452853864,11.4805346735861,11.6080096148136,11.4111405354589,11.1746540993171,11.2260800032749
"SIX6",6.67803752021131,6.86628078092394,6.95750366001126,6.27684859056292,8.02126890446313,6.909962156014,6.52533230747763,7.08458342332295
"LOC110255392",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,7.0611457015446,6.27684859056292,6.27684859056292,6.74722321711533
"SIX1",6.73960934498195,6.27684859056292,6.63071858304258,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"SIX4",6.27684859056292,6.56151413749582,6.27684859056292,6.27684859056292,6.27684859056292,6.56179960753869,6.70618119312519,6.27684859056292
"MNAT1",8.92997572850403,8.50230540350495,8.50128800877997,8.6587355597491,8.30430436650805,8.68500747643562,8.27693276069628,8.27768433648399
"TRMT5",9.31855747546866,8.86495466954577,9.60792424528305,9.38064123211517,9.66262416092784,9.09457905347388,8.83874456768605,9.16808107341807
"SLC38A6",7.93135128322211,8.36485364584989,8.59564930153192,8.22010421902463,8.27870596637474,8.1860078385561,8.04283897148773,8.33245159272693
"TMEM30B",10.7248717552138,11.5609150246943,11.3021136991658,10.7194560074471,11.4276149224291,11.1788403660591,11.2041264121461,10.8454196934886
"PRKCH",8.32361245311732,8.27778883116622,8.60019568883432,8.22645843431412,8.47052739577413,8.0612879639573,8.22238937686511,7.95322510583963
"HIF1A",9.26447371650638,8.9994830551255,8.72159810310698,9.58580084474876,9.38365922375697,9.67668096861616,8.6941674631153,9.3024891062739
"SNAPC1",7.27001383690082,7.65005795561798,7.16711423626674,6.27684859056292,8.04489808826956,7.59890209090191,7.44633852012848,7.20564688162672
"SYT16",6.64327774594397,6.86628078092394,6.88675507677593,6.97314032027699,7.38757358478139,6.84401797745769,6.79200700591076,6.27684859056292
"LOC110255403",6.67803752021131,6.56151413749582,6.74410408873565,6.53323570213294,7.08210278795461,6.79514983265965,6.75110868929371,6.77938591579933
"LOC100359361",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.50963587665342,6.27684859056292,6.27684859056292
"ISG20",10.0507594404614,10.1639924883568,11.0412016096708,9.51170688516399,9.94637534793051,10.5086898712686,10.7842179346064,10.3774367676738
"AEN",7.79841459576289,7.83034028704219,7.70222225679128,7.91853183304378,7.77446563109064,8.04929614502941,7.72215113522132,8.08038725755765
"DET1",7.20468163248275,7.79355403735933,7.38517130404554,7.81626088399787,7.4157656469379,7.67662687661085,7.75209229018473,7.64768885647098
"MRPS11",9.42084031101732,9.37486817277222,9.19065467884729,9.16248406734652,9.33423893579821,9.28521707905983,9.05723287637596,9.2187334175074
"MRPL46",9.2231092906187,9.76486373749111,9.03824824824091,9.78529045772279,9.78601600288136,9.6084885351765,9.27160066971366,9.18766626600013
"NTRK3",6.64327774594397,6.76832402398366,6.80601394098678,7.35574579906791,7.62745329934677,6.8668656727317,6.52533230747763,7.2748548181371
"AGBL1",6.27684859056292,6.27684859056292,6.77605758892204,6.68143874718549,6.5411424372738,6.44154324124434,6.27684859056292,6.27684859056292
"ESR2",6.27684859056292,6.7107509165899,6.77605758892204,6.27684859056292,6.27684859056292,6.6791805244635,6.70618119312519,6.71260398604674
"SYNE2",9.61859916001951,9.36145985972328,9.47009180178508,9.24796240977444,9.63181957155095,8.97811103248846,8.97621585290216,9.25626283735651
"LOC106509133",6.64327774594397,6.27684859056292,6.27684859056292,6.27684859056292,6.94560732005608,6.27684859056292,6.72922117079358,6.27684859056292
"SGPP1",9.69479964791108,10.0134996840341,10.3730685637173,9.71903933895208,10.7193062733431,9.8572252732339,9.34613993989524,9.99006892340097
"WDR89",8.56044142664286,8.73350958266241,8.0062496725439,8.5448128398968,9.17786941747214,8.85735225467043,8.16953764160486,8.61995143134562
"PPP2R5E",8.31879228171026,8.01722219716923,7.58269010860556,8.09983547513178,7.4157656469379,8.19138979285112,8.14012509666856,7.93390370118222
"RHOJ",7.48203407592296,6.9686194117591,6.80601394098678,7.36957716051523,7.85964911955325,6.93038276856018,7.2027819561848,6.99478619923229
"KCNH5",6.67803752021131,7.02288510617865,6.27684859056292,6.99552164988733,7.62745329934677,6.27684859056292,6.56365513484948,6.27684859056292
"LOC102166000",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.60570435565921,6.27684859056292,6.27684859056292
"EQTN",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"LOC102166359",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.80325081081035,6.44154324124434,6.27684859056292,6.27684859056292
"TEK",9.7687898302267,9.80151227092791,10.6074412690403,9.96909625521936,10.6738383054286,9.8348670253249,9.5214049237367,9.55642125656686
"IFT74",7.7295806949179,7.73994748779903,7.59318375406075,7.84269146689538,7.58146504617903,7.27275388173051,8.05200991154657,7.55861021479626
"LRRC19",12.0236786548191,13.070505406276,12.3226458225744,12.372517303713,12.5191903569424,12.5035187094429,12.218445065529,12.3591655866577
"PLAA",9.56348269578581,9.65981811814402,9.67210747917311,8.70787375592288,9.20409576380709,9.33882057530217,9.82263637456583,9.46371875563256
"LOC102163685",6.76742051677095,6.76832402398366,6.27684859056292,6.27684859056292,6.99424550799871,6.27684859056292,6.27684859056292,6.69418369234644
"CAAP1",8.5483477627423,8.61132840149151,8.5445847516526,8.68576072039459,9.06412874227793,8.7284165321418,8.01490201877522,8.64242295313842
"LOC110255429",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.89284968269877,6.27684859056292,6.27684859056292,6.27684859056292
"LOC110259585",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.52906818253269
"TUSC1",7.47198586372368,6.74046252740995,6.27684859056292,6.27684859056292,6.83480109647063,7.05756424196359,7.29160030339237,6.8239643396544
"ELAVL2",7.31891679047791,7.64150284124359,7.04105913059169,7.43581541108433,8.20552729065017,7.6254480788617,7.14896253424074,7.24479506853644
"LOC106506935",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.94560732005608,6.27684859056292,6.27684859056292,6.27684859056292
"DMRTA1",6.67803752021131,6.67877874879634,6.27684859056292,6.27684859056292,7.17890415142665,6.93038276856018,6.65579278788703,6.58555748226966
"LOC110255439",6.27684859056292,6.27684859056292,6.93482223695852,6.27684859056292,6.27684859056292,6.44154324124434,6.27684859056292,6.61018685156833
"LOC106509137",10.3320204477128,10.8357669537251,11.6191218510717,11.0305953020622,10.1615811863466,10.1158905651839,10.8886924324828,9.78435521357033
"LOC106509136",7.5681908055334,7.60657510890008,7.26105825705315,6.94995637745486,8.08328678400837,7.63415027935914,7.46205885777813,7.64768885647098
"CDKN2B",10.3982555119943,10.9850204646002,11.1352853772258,10.2045511610471,10.7137008624621,10.8762573339666,11.6281940744246,10.7048570118772
"P14ARF",6.27684859056292,7.19261922845932,6.27684859056292,6.27684859056292,7.1416332569313,7.37951537191978,6.62782599218913,7.13879871598785
"MTAP",9.26686918610337,9.63043934882447,9.01837870073837,9.45410455404172,9.53259651117217,9.89783802627951,9.34094526192029,9.98667464814731
"IFNE",6.27684859056292,6.50940241437717,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"LOC100155760",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"LOC100737904",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.86458164981939,6.27684859056292,6.27684859056292,6.27684859056292
"IFN-DELTA-8",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.59737671156266,6.27684859056292
"IFN-OMEGA-7",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"IFN-OMEGA-4",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"IFN-OMEGA-3",6.27684859056292,6.50940241437717,6.27684859056292,6.27684859056292,6.69386515343555,6.44154324124434,6.27684859056292,6.27684859056292
"IFN-ALPHA-8",6.27684859056292,6.27684859056292,6.67224121418138,6.27684859056292,6.83480109647063,6.27684859056292,6.27684859056292,6.27684859056292
"LOC100156936",6.27684859056292,6.67877874879634,6.77605758892204,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"IFN-DELTA-2",6.81862387985737,6.50940241437717,7.15033988202145,6.27684859056292,7.12230649359363,6.64432282952042,6.27684859056292,6.27684859056292
"IFNA1",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"KLHL9",10.1348835895316,10.2202607570149,10.1189239145454,9.95659767007289,10.7870552525079,10.2042928808778,9.95786806150883,10.194995349001
"LOC106509142",6.27684859056292,6.27684859056292,6.77605758892204,6.27684859056292,6.27684859056292,6.76881375466564,6.62782599218913,6.77938591579933
"LOC110255453",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.44154324124434,6.27684859056292,6.89080165540256
"IFN-ALPHA-16",6.67803752021131,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"IFN-ALPHA-15",6.56098748617825,6.88820984987318,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"IFNB1",6.84241677605424,6.56151413749582,6.979401618132,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"HACD4",9.16769041826091,9.56201797875279,10.1280635240212,9.08478880205732,9.7132760103437,9.4252779546154,8.91864437170173,9.3944786284415
"FOCAD",8.00815056006244,7.80100734706304,7.41059983841497,7.7038610245107,8.44236192119844,8.03718478536835,7.58650670359839,7.85743412094904
"MLLT3",7.93135128322211,8.10073164174931,7.78395685574744,7.87701161418507,7.69290139995603,7.63415027935914,7.74021287452532,7.98723033749332
"SLC24A2",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.56179960753869,6.27684859056292,6.27684859056292
"RPS6",13.652063472802,13.8791763132097,13.4469109646776,14.0280734315888,14.2794133336379,13.5853795436694,13.5194477199673,13.5367277214378
"DENND4C",9.68949061031223,9.03966744055806,9.96242031891848,8.96667197251279,9.57811072348063,9.5565663902364,9.6314474289364,9.24338574424381
"PLIN2",11.9188591491779,11.1436252503834,11.3573477954466,11.8822847037906,10.8730237363734,11.0204414180916,12.3549194157942,10.9097464031354
"LOC100737553",6.76742051677095,7.08916785874639,6.95750366001126,7.15265836349805,6.89284968269877,7.0407976596334,6.81123824742079,7.04608733277419
"HAUS6",8.65342475084911,8.71210521396452,9.29286548784542,8.30628810478514,8.8508786472289,8.97217012132431,8.30708083148559,8.569139207034
"RRAGA",9.79536556318824,9.73243322881136,9.36750040294918,9.69337533359206,9.31036551762309,9.67127255008795,9.80775533297875,9.49169330651151
"ADAMTSL1",6.9859137726321,7.20634968522843,7.56137821925852,7.13474813021908,6.73335249910067,7.13604995716406,7.32832141007707,7.12115607401865
"SH3GL2",7.52123805313447,7.8375570759036,7.63413705079058,7.83394901423428,7.19690486046543,7.39063956933204,7.89090941511246,7.2748548181371
"CNTLN",7.60426772322642,7.45364544720558,7.24611972333149,7.22051151527759,7.5696436487655,7.3217809079619,6.95933780926465,7.18123052642583
"LOC106509163",6.27684859056292,6.4413778906356,6.27684859056292,6.27684859056292,7.24865175559586,6.44154324124434,6.27684859056292,6.27684859056292
"BNC2",7.36527588416814,7.9472965553869,7.31835740082744,7.91853183304378,8.41938400287633,8.04929614502941,7.5077618785883,7.65270161253276
"LOC110255487",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.56179960753869,6.42042886116157,6.27684859056292
"LOC110255490",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"LOC102162053",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.9703852510399,6.27684859056292,6.27684859056292,6.27684859056292
"CCDC171",6.27684859056292,7.1201731792161,6.27684859056292,6.27684859056292,7.19690486046543,6.50963587665342,6.27684859056292,6.27684859056292
"PSIP1",8.80877606920638,8.70489422072751,8.81373635136787,9.17189741372701,8.93230644515147,8.83778989236568,8.11434702254567,8.62673265755385
"SNAPC3",7.5681908055334,7.56120977741031,7.1331969758882,8.04237648183777,7.85964911955325,7.8317677076582,7.46982486016455,7.82366122286062
"LOC102162768",6.27684859056292,6.88820984987318,7.15033988202145,6.27684859056292,6.27684859056292,6.76881375466564,7.16002201611181,7.11217908403562
"TTC39B",7.68118916883016,7.67532074842222,7.69275463036697,6.87463562456192,8.21915168214814,8.10811174925579,8.21840188904884,8.51630378573429
"FREM1",7.16283900520243,7.52341812952501,6.27684859056292,6.68143874718549,7.67152519408503,6.95014394402153,7.06669818700206,7.00536068534237
"CER1",6.27684859056292,6.67877874879634,7.0005875160874,6.27684859056292,6.46386303405176,6.82015931837546,6.70618119312519,6.63308963987751
"ZDHHC21",9.82950855721777,9.40348759458352,8.99143275774311,10.0401807918899,10.3956144351396,9.88856818067595,8.86100304327394,10.204509100594
"LOC100514506",6.90818030482161,7.43276194696876,7.07931585627113,6.27684859056292,7.48281194266015,6.98790685720869,6.27684859056292,7.16453089212852
"NFIB",9.6965649179304,10.3987110013393,10.3883405741851,10.0686468509964,11.3575479261757,9.87298301390331,9.36843051542547,9.78631255180725
"LOC106509171",6.44107284526383,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"MPDZ",8.84172895957808,8.9246718396685,9.00497157147464,8.9846894733874,9.43965826359093,8.85086260647256,8.44471502923119,8.74740051598921
"LOC106509174",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.50963587665342,6.27684859056292,6.27684859056292
"LOC102165237",6.7936835456774,6.74046252740995,6.27684859056292,6.27684859056292,7.29741690079529,6.79514983265965,6.79200700591076,6.92744234077608
"LURAP1L",10.0644478121273,10.7679277977381,11.3892468405957,10.29225648484,11.1343234487472,10.2887194359283,11.0271071237289,11.1128777326521
"LOC102164767",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.71118419213554,6.27684859056292,6.27684859056292
"PTPRD",7.98309652981292,8.76153096054095,8.63601930972404,8.78460755895377,9.25197873975471,8.0063649660627,7.72820463135205,8.28941094233532
"TMEM261",8.313953918859,8.41530242765132,8.98461311961582,8.38142635764989,8.58264974001106,8.42610143607904,8.17781523866765,8.15076522535853
"KDM4C",8.3474456351576,8.2677386342193,7.70222225679128,8.00503373271064,8.63780375477549,8.30923355499493,7.93705731748378,8.11775209932732
"GLDC",6.5089717119091,6.94947923729022,7.09771172287771,6.27684859056292,6.46386303405176,7.00600008721853,6.92950792952349,6.9154771668673
"UHRF2",8.59997588270048,8.70850454324161,9.07074205369425,8.50455680773121,9.12388525379129,8.70326495469084,8.48753636964558,8.82354063695511
"IL33",8.76814768762429,8.84879603888976,8.67520603374255,9.08478880205732,9.5170931019145,8.9632103618226,8.10125324914734,8.34088905944219
"TRNAG-CCC",6.64327774594397,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"RANBP6",8.35685668329494,8.1625791648121,8.16222271859695,7.8599791816823,8.57237158599846,8.28950876934723,7.91164421525678,8.03470472689001
"KIAA2026",8.06859941131091,8.13484904066853,7.51737409086857,8.31222655083645,7.59315312262639,8.31898305963307,8.03359817088362,7.93390370118222
"MLANA",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.61018685156833
"ERMP1",8.38008841260298,8.10648383133547,8.15583666830786,8.67681265458601,8.55157336264766,8.1967487294731,8.00068708095635,8.17974514578478
"RIC1",8.59216247866616,8.99656743295222,8.6404304495076,8.55959835459963,8.83399388827947,8.93902808656253,8.39349548422359,8.66013228786042
"PDCD1LG2",6.76742051677095,6.79463442629147,6.27684859056292,7.35574579906791,7.29741690079529,7.36825627940268,6.27684859056292,7.11217908403562
"CD274",8.66088886930002,7.73207428873791,7.0604435115711,8.65417794823725,8.65245866137619,9.26848692176125,7.83739141730882,8.27768433648399
"PLGRKT",13.0968916318361,13.8997155314057,13.8236802667486,13.2540605170431,13.477436169018,13.1643996708735,13.0941806602236,13.2586765781502
"RLN2",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.50963587665342,6.27684859056292,6.27684859056292
"JAK2",10.7646969619144,10.7211428062926,11.4142669681569,10.3147645461682,10.7633792317473,10.7151156971187,10.7867358432201,10.4219857279123
"RCL1",9.21816129713311,8.91231450595158,9.95900569412315,8.62183254793312,9.1877622628987,8.65526932620507,8.76443991790987,9.20697982440022
"MIR101-1",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,7.01727719560309,6.56179960753869,6.47981813344058,6.27684859056292
"LOC106509181",6.27684859056292,6.27684859056292,6.88675507677593,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"AK3",11.8536722408244,12.2864640350252,11.6045246215452,12.3854877331827,12.3207683987975,12.4878487464642,11.7655051145821,12.2142694009129
"CDC37L1",8.27956294244622,8.77532696442928,7.86830976166363,9.43868223931661,8.70952775256255,8.68500747643562,8.6746044559936,8.69057178946086
"SPATA6L",8.49883546743467,8.5599537786926,8.89273283070495,8.20729879610564,8.56201324679087,8.54155388484188,8.38300480308612,8.69057178946086
"SLC1A1",7.13366311902355,6.7107509165899,7.42306177192904,6.27684859056292,6.91980518328802,7.46505183294796,6.86500798839872,7.37263431747953
"LOC110256886",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.94560732005608,6.27684859056292,6.27684859056292,6.27684859056292
"GLIS3",7.14838765821959,6.76832402398366,7.5505543164384,6.87463562456192,7.26521542540114,7.234069518383,6.91403260583908,6.73025493425796
"RFX3",7.47198586372368,7.6154160228506,7.76630589541349,7.01717348226259,8.17782670965161,7.39063956933204,7.0283910074065,7.51387352090515
"LOC106509183",6.27684859056292,6.7107509165899,6.27684859056292,6.27684859056292,6.76959034932322,6.50963587665342,6.27684859056292,6.27684859056292
"PUM3",8.56844300939626,8.32205987131514,8.19986782476827,9.01653856332042,8.57237158599846,8.54564146339325,8.02428627646668,8.2688179637024
"VLDLR",10.4982498135709,11.0572973876566,10.8294925670307,10.9779253605714,11.3704141601028,10.8368346291855,10.8239845257008,10.3767902132758
"LOC100737021",6.76742051677095,7.05679814453077,6.8342956056221,6.94995637745486,7.21451546243432,6.82015931837546,6.82977185956765,6.73025493425796
"LOC110255636",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"LOC110255639",6.27684859056292,6.67877874879634,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292
"SMARCA2",8.57242577928226,9.17947291504553,8.82914053370044,9.36710886388566,9.45874283410525,8.86058553775484,8.83374848076526,8.85245946090612
"DMRT2",6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.27684859056292,6.62782599218913,6.27684859056292
"DMRT1",6.27684859056292,6.50940241437717,6.27684859056292,6.27684859056292,6.27684859056292,6.74092498243951,6.27684859056292,6.27684859056292
"KANK1",8.50303322875437,8.21099112932107,7.53961445768425,7.47346009752471,8.59284903283773,8.0432555783502,7.72820463135205,8.23880804629237
"DOCK8",8.05674812481279,7.5424894677927,8.38367784138867,8.04970870175559,8.44236192119844,7.98748694008055,7.88040204074369,7.99094955645674
"LOC100156293",8.64214999427983,8.25251268885486,8.79029770782223,8.55468816256004,8.65730820117463,8.60938584982677,8.23427674639398,8.66013228786042
"PGM5",11.1495337215454,11.5193163255779,11.2411839054255,12.1324386544597,12.0061674804556,10.8183306645977,10.9125144502628,11.0442446909443
"TMEM252",6.60476810520808,6.79463442629147,7.0211224387733,6.81826112287729,7.12230649359363,6.76881375466564,6.27684859056292,6.27684859056292
